ticker,final_sector_code,final_sector_name,classification_date,krx_industry_name
190510,01,반도체/IT하드웨어,2026-05-06,전기·전자
242040,08,인터넷/게임/SW,2026-05-06,IT 서비스
293580,06,금융,2026-05-06,금융
459510,05,조선/기계/산업재,2026-05-06,기계·장비
138610,07,헬스케어,2026-05-06,제약
130580,99,기타,2026-05-06,일반서비스
036800,08,인터넷/게임/SW,2026-05-06,통신
267320,05,조선/기계/산업재,2026-05-06,기계·장비
111710,08,인터넷/게임/SW,2026-05-06,오락·문화
091590,12,건설/부동산,2026-05-06,건설
168330,99,기타,2026-05-06,일반서비스
094860,08,인터넷/게임/SW,2026-05-06,IT 서비스
253590,05,조선/기계/산업재,2026-05-06,기계·장비
212560,02,자동차/운송장비,2026-05-06,운송장비·부품
095660,08,인터넷/게임/SW,2026-05-06,IT 서비스
042420,08,인터넷/게임/SW,2026-05-06,IT 서비스
950220,99,기타,2026-05-06,일반서비스
311390,10,음식료,2026-05-06,음식료·담배
085910,02,자동차/운송장비,2026-05-06,운송장비·부품
092730,03,2차전지/화학/소재,2026-05-06,화학
153460,08,인터넷/게임/SW,2026-05-06,IT 서비스
007390,07,헬스케어,2026-05-06,제약
033640,01,반도체/IT하드웨어,2026-05-06,전기·전자
330860,99,기타,2026-05-06,일반서비스
351320,05,조선/기계/산업재,2026-05-06,기계·장비
089140,05,조선/기계/산업재,2026-05-06,기계·장비
389650,07,헬스케어,2026-05-06,의료·정밀기기
137940,07,헬스케어,2026-05-06,의료·정밀기기
396270,01,반도체/IT하드웨어,2026-05-06,전기·전자
348210,05,조선/기계/산업재,2026-05-06,기계·장비
225570,08,인터넷/게임/SW,2026-05-06,IT 서비스
205500,08,인터넷/게임/SW,2026-05-06,IT 서비스
217270,08,인터넷/게임/SW,2026-05-06,IT 서비스
104620,99,기타,2026-05-06,일반서비스
473980,08,인터넷/게임/SW,2026-05-06,오락·문화
194700,10,음식료,2026-05-06,음식료·담배
285490,99,기타,2026-05-06,기타제조
145170,09,소비재/유통,2026-05-06,섬유·의류
106520,07,헬스케어,2026-05-06,의료·정밀기기
376930,07,헬스케어,2026-05-06,의료·정밀기기
486990,08,인터넷/게임/SW,2026-05-06,IT 서비스
142280,07,헬스케어,2026-05-06,제약
234690,07,헬스케어,2026-05-06,제약
054050,10,음식료,2026-05-06,농업 임업 및 어업
069140,04,철강금속,2026-05-06,금속
040160,08,인터넷/게임/SW,2026-05-06,IT 서비스
332290,03,2차전지/화학/소재,2026-05-06,화학
348340,05,조선/기계/산업재,2026-05-06,기계·장비
380550,08,인터넷/게임/SW,2026-05-06,IT 서비스
060260,03,2차전지/화학/소재,2026-05-06,화학
463020,08,인터넷/게임/SW,2026-05-06,IT 서비스
123840,10,음식료,2026-05-06,음식료·담배
012340,02,자동차/운송장비,2026-05-06,운송장비·부품
462310,09,소비재/유통,2026-05-06,섬유·의류
270870,10,음식료,2026-05-06,음식료·담배
144960,05,조선/기계/산업재,2026-05-06,기계·장비
085670,01,반도체/IT하드웨어,2026-05-06,전기·전자
064260,08,인터넷/게임/SW,2026-05-06,IT 서비스
340360,01,반도체/IT하드웨어,2026-05-06,전기·전자
039560,01,반도체/IT하드웨어,2026-05-06,전기·전자
208860,08,인터넷/게임/SW,2026-05-06,IT 서비스
154040,01,반도체/IT하드웨어,2026-05-06,전기·전자
032190,09,소비재/유통,2026-05-06,유통
323350,05,조선/기계/산업재,2026-05-06,기계·장비
068240,01,반도체/IT하드웨어,2026-05-06,전기·전자
290660,07,헬스케어,2026-05-06,의료·정밀기기
464580,08,인터넷/게임/SW,2026-05-06,오락·문화
020400,04,철강금속,2026-05-06,금속
008830,05,조선/기계/산업재,2026-05-06,기계·장비
048470,09,소비재/유통,2026-05-06,유통
004780,04,철강금속,2026-05-06,금속
017650,03,2차전지/화학/소재,2026-05-06,종이·목재
389260,12,건설/부동산,2026-05-06,건설
317850,05,조선/기계/산업재,2026-05-06,기계·장비
290670,01,반도체/IT하드웨어,2026-05-06,전기·전자
078140,07,헬스케어,2026-05-06,제약
065150,09,소비재/유통,2026-05-06,유통
036480,07,헬스케어,2026-05-06,제약
027830,06,금융,2026-05-06,금융
129920,05,조선/기계/산업재,2026-05-06,기계·장비
471050,06,금융,2026-05-06,금융
482690,06,금융,2026-05-06,금융
020180,08,인터넷/게임/SW,2026-05-06,IT 서비스
045390,01,반도체/IT하드웨어,2026-05-06,전기·전자
108380,02,자동차/운송장비,2026-05-06,운송장비·부품
007680,12,건설/부동산,2026-05-06,건설
048910,09,소비재/유통,2026-05-06,유통
005710,02,자동차/운송장비,2026-05-06,운송장비·부품
120240,03,2차전지/화학/소재,2026-05-06,화학
003310,10,음식료,2026-05-06,음식료·담배
078600,01,반도체/IT하드웨어,2026-05-06,전기·전자
393970,03,2차전지/화학/소재,2026-05-06,화학
096350,04,철강금속,2026-05-06,금속
140520,04,철강금속,2026-05-06,금속
131220,09,소비재/유통,2026-05-06,유통
010170,01,반도체/IT하드웨어,2026-05-06,전기·전자
054670,07,헬스케어,2026-05-06,제약
023910,07,헬스케어,2026-05-06,제약
021040,04,철강금속,2026-05-06,금속
021045,04,철강금속,2026-05-06,금속
067080,07,헬스케어,2026-05-06,제약
298540,09,소비재/유통,2026-05-06,섬유·의류
032860,99,기타,2026-05-06,일반서비스
393890,01,반도체/IT하드웨어,2026-05-06,전기·전자
299170,09,소비재/유통,2026-05-06,유통
462860,08,인터넷/게임/SW,2026-05-06,통신
224060,01,반도체/IT하드웨어,2026-05-06,전기·전자
043090,09,소비재/유통,2026-05-06,유통
403850,08,인터넷/게임/SW,2026-05-06,오락·문화
213420,01,반도체/IT하드웨어,2026-05-06,전기·전자
317330,03,2차전지/화학/소재,2026-05-06,화학
077360,01,반도체/IT하드웨어,2026-05-06,전기·전자
090410,04,철강금속,2026-05-06,금속
0001A0,11,에너지/유틸리티,2026-05-06,전기·가스·수도
263600,01,반도체/IT하드웨어,2026-05-06,전기·전자
194480,08,인터넷/게임/SW,2026-05-06,IT 서비스
373160,99,기타,2026-05-06,일반서비스
263800,09,소비재/유통,2026-05-06,유통
206560,08,인터넷/게임/SW,2026-05-06,오락·문화
261200,07,헬스케어,2026-05-06,의료·정밀기기
484120,01,반도체/IT하드웨어,2026-05-06,전기·전자
067990,09,소비재/유통,2026-05-06,유통
006620,07,헬스케어,2026-05-06,제약
100130,04,철강금속,2026-05-06,금속
005160,04,철강금속,2026-05-06,금속
303810,07,헬스케어,2026-05-06,제약
075970,03,2차전지/화학/소재,2026-05-06,비금속
086450,07,헬스케어,2026-05-06,제약
240550,07,헬스케어,2026-05-06,의료·정밀기기
099410,02,자동차/운송장비,2026-05-06,운송장비·부품
033500,03,2차전지/화학/소재,2026-05-06,화학
025950,12,건설/부동산,2026-05-06,건설
088130,05,조선/기계/산업재,2026-05-06,기계·장비
060380,04,철강금속,2026-05-06,금속
079960,01,반도체/IT하드웨어,2026-05-06,전기·전자
228340,03,2차전지/화학/소재,2026-05-06,비금속
088910,10,음식료,2026-05-06,음식료·담배
094170,01,반도체/IT하드웨어,2026-05-06,전기·전자
013120,12,건설/부동산,2026-05-06,건설
109860,04,철강금속,2026-05-06,금속
032960,01,반도체/IT하드웨어,2026-05-06,전기·전자
023790,04,철강금속,2026-05-06,금속
005290,03,2차전지/화학/소재,2026-05-06,화학
025900,03,2차전지/화학/소재,2026-05-06,종이·목재
131970,99,기타,2026-05-06,일반서비스
073190,99,기타,2026-05-06,기타제조
176750,07,헬스케어,2026-05-06,제약
030350,08,인터넷/게임/SW,2026-05-06,IT 서비스
203650,08,인터넷/게임/SW,2026-05-06,IT 서비스
223250,99,기타,2026-05-06,일반서비스
060570,08,인터넷/게임/SW,2026-05-06,오락·문화
362990,99,기타,2026-05-06,일반서비스
016670,09,소비재/유통,2026-05-06,유통
187870,05,조선/기계/산업재,2026-05-06,기계·장비
489730,06,금융,2026-05-06,금융
0004Y0,06,금융,2026-05-06,금융
110990,05,조선/기계/산업재,2026-05-06,기계·장비
263690,07,헬스케어,2026-05-06,의료·정밀기기
214680,07,헬스케어,2026-05-06,의료·정밀기기
347850,99,기타,2026-05-06,일반서비스
263720,08,인터넷/게임/SW,2026-05-06,오락·문화
376300,08,인터넷/게임/SW,2026-05-06,IT 서비스
104040,02,자동차/운송장비,2026-05-06,운송장비·부품
109740,05,조선/기계/산업재,2026-05-06,기계·장비
031860,09,소비재/유통,2026-05-06,유통
196490,05,조선/기계/산업재,2026-05-06,기계·장비
066900,01,반도체/IT하드웨어,2026-05-06,전기·전자
092070,03,2차전지/화학/소재,2026-05-06,화학
039840,07,헬스케어,2026-05-06,의료·정밀기기
219550,09,소비재/유통,2026-05-06,유통
310870,02,자동차/운송장비,2026-05-06,운송장비·부품
104460,05,조선/기계/산업재,2026-05-06,기계·장비
113810,02,자동차/운송장비,2026-05-06,운송장비·부품
043360,01,반도체/IT하드웨어,2026-05-06,전기·전자
197140,08,인터넷/게임/SW,2026-05-06,IT 서비스
068930,99,기타,2026-05-06,일반서비스
033130,08,인터넷/게임/SW,2026-05-06,IT 서비스
105740,05,조선/기계/산업재,2026-05-06,기계·장비
263020,03,2차전지/화학/소재,2026-05-06,화학
290550,01,반도체/IT하드웨어,2026-05-06,전기·전자
066670,12,건설/부동산,2026-05-06,부동산
187220,99,기타,2026-05-06,일반서비스
383930,99,기타,2026-05-06,일반서비스
131180,01,반도체/IT하드웨어,2026-05-06,전기·전자
315640,08,인터넷/게임/SW,2026-05-06,IT 서비스
317120,01,반도체/IT하드웨어,2026-05-06,전기·전자
462510,07,헬스케어,2026-05-06,의료·정밀기기
232680,05,조선/기계/산업재,2026-05-06,기계·장비
042510,08,인터넷/게임/SW,2026-05-06,IT 서비스
418420,01,반도체/IT하드웨어,2026-05-06,전기·전자
300120,08,인터넷/게임/SW,2026-05-06,IT 서비스
171120,03,2차전지/화학/소재,2026-05-06,화학
388790,01,반도체/IT하드웨어,2026-05-06,전기·전자
214260,03,2차전지/화학/소재,2026-05-06,화학
171010,03,2차전지/화학/소재,2026-05-06,화학
084650,99,기타,2026-05-06,일반서비스
217500,05,조선/기계/산업재,2026-05-06,기계·장비
038390,99,기타,2026-05-06,일반서비스
294140,03,2차전지/화학/소재,2026-05-06,화학
443250,99,기타,2026-05-06,일반서비스
228670,07,헬스케어,2026-05-06,의료·정밀기기
228850,07,헬스케어,2026-05-06,의료·정밀기기
412350,05,조선/기계/산업재,2026-05-06,기계·장비
199550,07,헬스케어,2026-05-06,의료·정밀기기
281740,03,2차전지/화학/소재,2026-05-06,화학
277810,05,조선/기계/산업재,2026-05-06,기계·장비
215100,01,반도체/IT하드웨어,2026-05-06,전기·전자
090360,05,조선/기계/산업재,2026-05-06,기계·장비
108490,05,조선/기계/산업재,2026-05-06,기계·장비
900260,06,금융,2026-05-06,금융
033290,09,소비재/유통,2026-05-06,유통
067730,08,인터넷/게임/SW,2026-05-06,IT 서비스
071280,05,조선/기계/산업재,2026-05-06,기계·장비
376900,07,헬스케어,2026-05-06,제약
214610,07,헬스케어,2026-05-06,의료·정밀기기
328130,08,인터넷/게임/SW,2026-05-06,IT 서비스
038060,01,반도체/IT하드웨어,2026-05-06,전기·전자
474170,02,자동차/운송장비,2026-05-06,운송장비·부품
141080,99,기타,2026-05-06,일반서비스
058470,01,반도체/IT하드웨어,2026-05-06,전기·전자
016100,03,2차전지/화학/소재,2026-05-06,종이·목재
012700,09,소비재/유통,2026-05-06,유통
302550,07,헬스케어,2026-05-06,의료·정밀기기
491000,07,헬스케어,2026-05-06,의료·정밀기기
394420,07,헬스케어,2026-05-06,의료·정밀기기
073570,99,기타,2026-05-06,기타제조
377450,08,인터넷/게임/SW,2026-05-06,IT 서비스
277070,06,금융,2026-05-06,금융
042500,08,인터넷/게임/SW,2026-05-06,IT 서비스
193250,01,반도체/IT하드웨어,2026-05-06,전기·전자
474650,05,조선/기계/산업재,2026-05-06,기계·장비
219420,08,인터넷/게임/SW,2026-05-06,IT 서비스
439090,03,2차전지/화학/소재,2026-05-06,화학
195500,10,음식료,2026-05-06,음식료·담배
377480,08,인터넷/게임/SW,2026-05-06,IT 서비스
305090,07,헬스케어,2026-05-06,의료·정밀기기
098120,01,반도체/IT하드웨어,2026-05-06,전기·전자
424980,01,반도체/IT하드웨어,2026-05-06,전기·전자
038290,99,기타,2026-05-06,일반서비스
267980,10,음식료,2026-05-06,음식료·담배
005990,10,음식료,2026-05-06,음식료·담배
093520,09,소비재/유통,2026-05-06,유통
100590,01,반도체/IT하드웨어,2026-05-06,전기·전자
067280,99,기타,2026-05-06,일반서비스
072870,08,인터넷/게임/SW,2026-05-06,오락·문화
215200,99,기타,2026-05-06,일반서비스
133750,99,기타,2026-05-06,일반서비스
446540,01,반도체/IT하드웨어,2026-05-06,전기·전자
235980,99,기타,2026-05-06,일반서비스
041920,07,헬스케어,2026-05-06,의료·정밀기기
014100,09,소비재/유통,2026-05-06,유통
054180,02,자동차/운송장비,2026-05-06,운송장비·부품
086900,07,헬스케어,2026-05-06,제약
078160,07,헬스케어,2026-05-06,제약
0088D0,06,금융,2026-05-06,금융
408920,99,기타,2026-05-06,일반서비스
021880,06,금융,2026-05-06,금융
0088M0,07,헬스케어,2026-05-06,의료·정밀기기
140410,99,기타,2026-05-06,일반서비스
241770,01,반도체/IT하드웨어,2026-05-06,전기·전자
059210,07,헬스케어,2026-05-06,제약
058110,07,헬스케어,2026-05-06,의료·정밀기기
072770,08,인터넷/게임/SW,2026-05-06,IT 서비스
434480,08,인터넷/게임/SW,2026-05-06,IT 서비스
080420,09,소비재/유통,2026-05-06,유통
417970,05,조선/기계/산업재,2026-05-06,기계·장비
080160,99,기타,2026-05-06,일반서비스
087260,08,인터넷/게임/SW,2026-05-06,IT 서비스
101330,01,반도체/IT하드웨어,2026-05-06,전기·전자
012860,02,자동차/운송장비,2026-05-06,운송장비·부품
363260,99,기타,2026-05-06,일반서비스
348030,08,인터넷/게임/SW,2026-05-06,IT 서비스
250060,08,인터넷/게임/SW,2026-05-06,IT 서비스
288980,08,인터넷/게임/SW,2026-05-06,IT 서비스
142760,99,기타,2026-05-06,일반서비스
033200,01,반도체/IT하드웨어,2026-05-06,전기·전자
118990,02,자동차/운송장비,2026-05-06,운송장비·부품
463480,01,반도체/IT하드웨어,2026-05-06,전기·전자
006920,03,2차전지/화학/소재,2026-05-06,비금속
001810,03,2차전지/화학/소재,2026-05-06,종이·목재
279600,08,인터넷/게임/SW,2026-05-06,IT 서비스
095500,03,2차전지/화학/소재,2026-05-06,화학
254490,09,소비재/유통,2026-05-06,유통
218150,10,음식료,2026-05-06,음식료·담배
100790,06,금융,2026-05-06,금융
0097F0,06,금융,2026-05-06,금융
0099W0,06,금융,2026-05-06,금융
477380,06,금융,2026-05-06,금융
477470,06,금융,2026-05-06,금융
478440,06,금융,2026-05-06,금융
482680,06,금융,2026-05-06,금융
0093G0,06,금융,2026-05-06,금융
0096D0,06,금융,2026-05-06,금융
049950,05,조선/기계/산업재,2026-05-06,기계·장비
207760,08,인터넷/게임/SW,2026-05-06,IT 서비스
059090,01,반도체/IT하드웨어,2026-05-06,전기·전자
201490,08,인터넷/게임/SW,2026-05-06,IT 서비스
475460,08,인터넷/게임/SW,2026-05-06,IT 서비스
452200,07,헬스케어,2026-05-06,의료·정밀기기
206640,07,헬스케어,2026-05-06,제약
018700,09,소비재/유통,2026-05-06,유통
035620,08,인터넷/게임/SW,2026-05-06,오락·문화
053030,07,헬스케어,2026-05-06,제약
301300,08,인터넷/게임/SW,2026-05-06,IT 서비스
064550,07,헬스케어,2026-05-06,제약
314930,07,헬스케어,2026-05-06,의료·정밀기기
489460,03,2차전지/화학/소재,2026-05-06,화학
086820,07,헬스케어,2026-05-06,제약
038460,01,반도체/IT하드웨어,2026-05-06,전기·전자
251120,07,헬스케어,2026-05-06,제약
199730,99,기타,2026-05-06,일반서비스
086040,99,기타,2026-05-06,일반서비스
188040,10,음식료,2026-05-06,음식료·담배
099430,07,헬스케어,2026-05-06,제약
032980,09,소비재/유통,2026-05-06,유통
308080,99,기타,2026-05-06,일반서비스
043150,07,헬스케어,2026-05-06,의료·정밀기기
323990,99,기타,2026-05-06,일반서비스
267790,09,소비재/유통,2026-05-06,섬유·의류
046310,01,반도체/IT하드웨어,2026-05-06,전기·전자
331520,08,인터넷/게임/SW,2026-05-06,IT 서비스
199480,08,인터넷/게임/SW,2026-05-06,IT 서비스
438700,08,인터넷/게임/SW,2026-05-06,IT 서비스
066410,08,인터넷/게임/SW,2026-05-06,통신
382900,01,반도체/IT하드웨어,2026-05-06,전기·전자
206400,12,건설/부동산,2026-05-06,건설
019010,09,소비재/유통,2026-05-06,유통
177350,03,2차전지/화학/소재,2026-05-06,화학
457600,01,반도체/IT하드웨어,2026-05-06,전기·전자
424760,08,인터넷/게임/SW,2026-05-06,IT 서비스
250000,09,소비재/유통,2026-05-06,유통
310210,99,기타,2026-05-06,일반서비스
006910,04,철강금속,2026-05-06,금속
0010F0,03,2차전지/화학/소재,2026-05-06,화학
226340,03,2차전지/화학/소재,2026-05-06,화학
014470,12,건설/부동산,2026-05-06,부동산
008470,04,철강금속,2026-05-06,금속
338220,08,인터넷/게임/SW,2026-05-06,IT 서비스
100120,07,헬스케어,2026-05-06,의료·정밀기기
406820,03,2차전지/화학/소재,2026-05-06,화학
099390,08,인터넷/게임/SW,2026-05-06,IT 서비스
064480,08,인터넷/게임/SW,2026-05-06,IT 서비스
365900,99,기타,2026-05-06,기타제조
089970,05,조선/기계/산업재,2026-05-06,기계·장비
251630,05,조선/기계/산업재,2026-05-06,기계·장비
018290,03,2차전지/화학/소재,2026-05-06,화학
478560,09,소비재/유통,2026-05-06,섬유·의류
439580,09,소비재/유통,2026-05-06,유통
033560,01,반도체/IT하드웨어,2026-05-06,전기·전자
369370,08,인터넷/게임/SW,2026-05-06,오락·문화
126340,01,반도체/IT하드웨어,2026-05-06,전기·전자
121800,01,반도체/IT하드웨어,2026-05-06,전기·전자
082800,07,헬스케어,2026-05-06,제약
318410,03,2차전지/화학/소재,2026-05-06,화학
419540,07,헬스케어,2026-05-06,의료·정밀기기
146320,01,반도체/IT하드웨어,2026-05-06,전기·전자
200780,07,헬스케어,2026-05-06,제약
413640,08,인터넷/게임/SW,2026-05-06,IT 서비스
141000,05,조선/기계/산업재,2026-05-06,기계·장비
083650,05,조선/기계/산업재,2026-05-06,기계·장비
0068Y0,06,금융,2026-05-06,금융
065170,09,소비재/유통,2026-05-06,유통
086670,05,조선/기계/산업재,2026-05-06,기계·장비
230980,08,인터넷/게임/SW,2026-05-06,IT 서비스
488900,02,자동차/운송장비,2026-05-06,운송장비·부품
082920,01,반도체/IT하드웨어,2026-05-06,전기·전자
054220,01,반도체/IT하드웨어,2026-05-06,전기·전자
042370,06,금융,2026-05-06,금융
050090,99,기타,2026-05-06,일반서비스
148780,08,인터넷/게임/SW,2026-05-06,IT 서비스
307870,08,인터넷/게임/SW,2026-05-06,IT 서비스
377030,08,인터넷/게임/SW,2026-05-06,IT 서비스
032850,08,인터넷/게임/SW,2026-05-06,IT 서비스
049470,08,인터넷/게임/SW,2026-05-06,IT 서비스
238200,10,음식료,2026-05-06,음식료·담배
093190,01,반도체/IT하드웨어,2026-05-06,전기·전자
065450,07,헬스케어,2026-05-06,의료·정밀기기
044480,08,인터넷/게임/SW,2026-05-06,오락·문화
069540,01,반도체/IT하드웨어,2026-05-06,전기·전자
072950,01,반도체/IT하드웨어,2026-05-06,전기·전자
451250,03,2차전지/화학/소재,2026-05-06,화학
143240,08,인터넷/게임/SW,2026-05-06,IT 서비스
466410,08,인터넷/게임/SW,2026-05-06,IT 서비스
223310,09,소비재/유통,2026-05-06,유통
452430,01,반도체/IT하드웨어,2026-05-06,전기·전자
419120,08,인터넷/게임/SW,2026-05-06,IT 서비스
122350,02,자동차/운송장비,2026-05-06,운송장비·부품
419050,02,자동차/운송장비,2026-05-06,운송장비·부품
014970,03,2차전지/화학/소재,2026-05-06,종이·목재
018310,04,철강금속,2026-05-06,금속
012210,04,철강금속,2026-05-06,금속
053700,02,자동차/운송장비,2026-05-06,운송장비·부품
009620,04,철강금속,2026-05-06,금속
023600,03,2차전지/화학/소재,2026-05-06,종이·목재
0044K0,06,금융,2026-05-06,금융
0071M0,06,금융,2026-05-06,금융
0096B0,06,금융,2026-05-06,금융
0115H0,06,금융,2026-05-06,금융
009300,07,헬스케어,2026-05-06,제약
482630,03,2차전지/화학/소재,2026-05-06,화학
484590,04,철강금속,2026-05-06,금속
036670,03,2차전지/화학/소재,2026-05-06,화학
361670,01,반도체/IT하드웨어,2026-05-06,전기·전자
054540,04,철강금속,2026-05-06,금속
065570,01,반도체/IT하드웨어,2026-05-06,전기·전자
014950,07,헬스케어,2026-05-06,제약
032280,05,조선/기계/산업재,2026-05-06,운송·창고
002290,12,건설/부동산,2026-05-06,건설
037460,01,반도체/IT하드웨어,2026-05-06,전기·전자
032750,01,반도체/IT하드웨어,2026-05-06,전기·전자
0013V0,10,음식료,2026-05-06,음식료·담배
054090,99,기타,2026-05-06,기타제조
000250,07,헬스케어,2026-05-06,제약
024950,09,소비재/유통,2026-05-06,유통
038500,03,2차전지/화학/소재,2026-05-06,비금속
437730,02,자동차/운송장비,2026-05-06,운송장비·부품
017480,04,철강금속,2026-05-06,금속
046390,08,인터넷/게임/SW,2026-05-06,오락·문화
027580,03,2차전지/화학/소재,2026-05-06,화학
038540,08,인터넷/게임/SW,2026-05-06,IT 서비스
091580,01,반도체/IT하드웨어,2026-05-06,전기·전자
263810,01,반도체/IT하드웨어,2026-05-06,전기·전자
089980,03,2차전지/화학/소재,2026-05-06,화학
042940,12,건설/부동산,2026-05-06,건설
042600,01,반도체/IT하드웨어,2026-05-06,전기·전자
107600,03,2차전지/화학/소재,2026-05-06,화학
411080,08,인터넷/게임/SW,2026-05-06,IT 서비스
252990,01,반도체/IT하드웨어,2026-05-06,전기·전자
378800,07,헬스케어,2026-05-06,제약
294630,01,반도체/IT하드웨어,2026-05-06,전기·전자
038070,09,소비재/유통,2026-05-06,유통
006730,99,기타,2026-05-06,일반서비스
079650,03,2차전지/화학/소재,2026-05-06,비금속
100660,05,조선/기계/산업재,2026-05-06,기계·장비
019770,05,조선/기계/산업재,2026-05-06,기계·장비
092190,01,반도체/IT하드웨어,2026-05-06,전기·전자
046890,01,반도체/IT하드웨어,2026-05-06,전기·전자
063170,09,소비재/유통,2026-05-06,유통
027040,01,반도체/IT하드웨어,2026-05-06,전기·전자
018680,07,헬스케어,2026-05-06,제약
036120,08,인터넷/게임/SW,2026-05-06,IT 서비스
093920,01,반도체/IT하드웨어,2026-05-06,전기·전자
189860,01,반도체/IT하드웨어,2026-05-06,전기·전자
178320,01,반도체/IT하드웨어,2026-05-06,전기·전자
122690,02,자동차/운송장비,2026-05-06,운송장비·부품
140070,09,소비재/유통,2026-05-06,유통
011370,12,건설/부동산,2026-05-06,건설
065710,01,반도체/IT하드웨어,2026-05-06,전기·전자
035890,12,건설/부동산,2026-05-06,건설
357550,03,2차전지/화학/소재,2026-05-06,화학
003100,05,조선/기계/산업재,2026-05-06,운송·창고
067370,07,헬스케어,2026-05-06,제약
217620,99,기타,2026-05-06,일반서비스
171090,05,조선/기계/산업재,2026-05-06,기계·장비
086710,03,2차전지/화학/소재,2026-05-06,화학
014620,04,철강금속,2026-05-06,금속
037350,99,기타,2026-05-06,일반서비스
458650,01,반도체/IT하드웨어,2026-05-06,전기·전자
081580,01,반도체/IT하드웨어,2026-05-06,전기·전자
045300,01,반도체/IT하드웨어,2026-05-06,전기·전자
015750,02,자동차/운송장비,2026-05-06,운송장비·부품
365340,03,2차전지/화학/소재,2026-05-06,화학
080470,02,자동차/운송장비,2026-05-06,운송장비·부품
043260,01,반도체/IT하드웨어,2026-05-06,전기·전자
148150,01,반도체/IT하드웨어,2026-05-06,전기·전자
061090,01,반도체/IT하드웨어,2026-05-06,전기·전자
188260,99,기타,2026-05-06,기타제조
053060,02,자동차/운송장비,2026-05-06,운송장비·부품
340440,03,2차전지/화학/소재,2026-05-06,화학
017510,04,철강금속,2026-05-06,금속
490470,99,기타,2026-05-06,일반서비스
011560,12,건설/부동산,2026-05-06,건설
396300,04,철강금속,2026-05-06,금속
100700,07,헬스케어,2026-05-06,제약
024830,02,자동차/운송장비,2026-05-06,운송장비·부품
258830,07,헬스케어,2026-05-06,의료·정밀기기
036630,12,건설/부동산,2026-05-06,건설
039310,08,인터넷/게임/SW,2026-05-06,IT 서비스
067770,01,반도체/IT하드웨어,2026-05-06,전기·전자
053450,07,헬스케어,2026-05-06,의료·정밀기기
252500,03,2차전지/화학/소재,2026-05-06,화학
321370,01,반도체/IT하드웨어,2026-05-06,전기·전자
347000,07,헬스케어,2026-05-06,의료·정밀기기
331920,07,헬스케어,2026-05-06,제약
352770,99,기타,2026-05-06,일반서비스
471820,10,음식료,2026-05-06,음식료·담배
049180,07,헬스케어,2026-05-06,제약
299660,99,기타,2026-05-06,일반서비스
108860,08,인터넷/게임/SW,2026-05-06,IT 서비스
208370,07,헬스케어,2026-05-06,의료·정밀기기
318160,09,소비재/유통,2026-05-06,섬유·의류
308430,07,헬스케어,2026-05-06,제약
068760,07,헬스케어,2026-05-06,제약
068940,01,반도체/IT하드웨어,2026-05-06,전기·전자
007720,09,소비재/유통,2026-05-06,유통
290690,01,반도체/IT하드웨어,2026-05-06,전기·전자
950200,99,기타,2026-05-06,일반서비스
032680,08,인터넷/게임/SW,2026-05-06,IT 서비스
032685,08,인터넷/게임/SW,2026-05-06,IT 서비스
258790,08,인터넷/게임/SW,2026-05-06,IT 서비스
066910,09,소비재/유통,2026-05-06,유통
215090,07,헬스케어,2026-05-06,의료·정밀기기
035610,99,기타,2026-05-06,일반서비스
357780,03,2차전지/화학/소재,2026-05-06,화학
036830,99,기타,2026-05-06,일반서비스
304100,08,인터넷/게임/SW,2026-05-06,IT 서비스
328380,08,인터넷/게임/SW,2026-05-06,IT 서비스
086980,08,인터넷/게임/SW,2026-05-06,오락·문화
050960,08,인터넷/게임/SW,2026-05-06,IT 서비스
084180,05,조선/기계/산업재,2026-05-06,기계·장비
253840,07,헬스케어,2026-05-06,제약
298830,08,인터넷/게임/SW,2026-05-06,IT 서비스
236200,01,반도체/IT하드웨어,2026-05-06,전기·전자
094840,01,반도체/IT하드웨어,2026-05-06,전기·전자
192440,99,기타,2026-05-06,기타제조
424960,07,헬스케어,2026-05-06,의료·정밀기기
099440,05,조선/기계/산업재,2026-05-06,기계·장비
066590,02,자동차/운송장비,2026-05-06,운송장비·부품
276040,08,인터넷/게임/SW,2026-05-06,IT 서비스
060240,02,자동차/운송장비,2026-05-06,운송장비·부품
115570,03,2차전지/화학/소재,2026-05-06,화학
078860,08,인터넷/게임/SW,2026-05-06,오락·문화
330730,06,금융,2026-05-06,금융
352090,03,2차전지/화학/소재,2026-05-06,화학
253450,08,인터넷/게임/SW,2026-05-06,오락·문화
408900,08,인터넷/게임/SW,2026-05-06,오락·문화
415380,09,소비재/유통,2026-05-06,유통
013810,05,조선/기계/산업재,2026-05-06,기계·장비
347700,08,인터넷/게임/SW,2026-05-06,IT 서비스
049830,04,철강금속,2026-05-06,금속
020710,99,기타,2026-05-06,일반서비스
033170,01,반도체/IT하드웨어,2026-05-06,전기·전자
048870,07,헬스케어,2026-05-06,의료·정밀기기
025320,01,반도체/IT하드웨어,2026-05-06,전기·전자
340810,08,인터넷/게임/SW,2026-05-06,IT 서비스
269620,07,헬스케어,2026-05-06,의료·정밀기기
056090,07,헬스케어,2026-05-06,의료·정밀기기
429270,01,반도체/IT하드웨어,2026-05-06,전기·전자
418250,08,인터넷/게임/SW,2026-05-06,IT 서비스
131090,08,인터넷/게임/SW,2026-05-06,IT 서비스
