date,cash,mtm_value,gross_value,net_value,n_positions,d013_baseline_net_value,d013_defensive_basket_net_value,defensive_basket_sleeve_factor
2024-04-04,0.0,1.9566600335164694,1.9566600335164694,1.9566600335164694,5,1.495519567401686,1.9566600335164694,1.3083479990275009
2024-04-05,0.0,1.9355177469371316,1.9355177469371316,1.9355177469371316,5,1.479360039053683,1.9355177469371316,1.3083479990275009
2024-04-08,0.0,1.9418526133894538,1.9418526133894538,1.9418526133894538,5,1.4842019209207633,1.9418526133894538,1.3083479990275009
2024-04-09,0.0,1.9298565782622588,1.9298565782622588,1.9298565782622588,5,1.475033079652147,1.9298565782622588,1.3083479990275009
2024-04-11,0.0,1.9671748107258231,1.9671748107258231,1.9671748107258231,5,1.5035562497042303,1.9671748107258231,1.3083479990275009
2024-04-12,0.0,1.9471683775037678,1.9471683775037678,1.9471683775037678,5,1.488264879795822,1.9471683775037678,1.3083479990275009
2024-04-15,0.0,1.9505487018733378,1.9505487018733378,1.9505487018733378,5,1.4908485382506693,1.9505487018733378,1.3083479990275009
2024-04-16,0.0,1.910700365428498,1.910700365428498,1.910700365428498,5,1.4603915524376752,1.910700365428498,1.3083479990275009
2024-04-17,0.0,1.8844930084934362,1.8844930084934362,1.8844930084934362,5,1.4403606761306516,1.8844930084934362,1.3083479990275009
2024-04-18,0.0,1.9104695481056582,1.9104695481056582,1.9104695481056582,5,1.4602151335315345,1.9104695481056582,1.3083479990275009
2024-04-19,0.0,1.8742045990634075,1.8742045990634075,1.8742045990634075,5,1.4324970118473905,1.8742045990634075,1.3083479990275009
2024-04-22,0.0,1.9017994302184207,1.9017994302184207,1.9017994302184207,5,1.4535883661166862,1.9017994302184207,1.3083479990275009
2024-04-23,0.0,1.8915010911845056,1.8915010911845056,1.8915010911845056,5,1.4457171124123431,1.8915010911845056,1.3083479990275009
2024-04-24,0.0,1.9446837176191296,1.9446837176191296,1.9446837176191296,5,1.4863657979869416,1.9446837176191296,1.3083479990275009
2024-04-25,0.0,1.892611296158584,1.892611296158584,1.892611296158584,5,1.4465656672119098,1.892611296158584,1.3083479990275009
2024-04-26,0.0,1.9037675124184763,1.9037675124184763,1.9037675124184763,5,1.4550926159046007,1.9037675124184763,1.3083479990275009
2024-04-29,0.0,1.911994858572069,1.911994858572069,1.911994858572069,5,1.4613809628579404,1.911994858572069,1.3083479990275009
2024-04-30,0.0,1.9247394114222738,1.9247394114222738,1.9247394114222738,5,1.471121913170608,1.9247394114222738,1.3083479990275009
2024-05-02,0.0,1.919631506677747,1.919631506677747,1.919631506677747,5,1.467217825918345,1.919631506677747,1.3083479990275009
2024-05-03,0.0,1.903491354490985,1.903491354490985,1.903491354490985,5,1.4548815421476977,1.903491354490985,1.3083479990275009
2024-05-07,0.0,1.9435872979266362,1.9435872979266362,1.9435872979266362,5,1.4855277795902242,1.9435872979266362,1.3083479990275009
2024-05-08,0.0,1.9445293568689572,1.9445293568689572,1.9445293568689572,5,1.486247816570463,1.9445293568689572,1.3083479990275009
2024-05-09,0.0,1.9136691975955746,1.9136691975955746,1.9136691975955746,5,1.4626606980849215,1.9136691975955746,1.3083479990275009
2024-05-10,0.0,1.9262744493200514,1.9262744493200514,1.9262744493200514,5,1.4722951773930615,1.9262744493200514,1.3083479990275009
2024-05-13,0.0,1.9318152696240587,1.9318152696240587,1.9318152696240587,5,1.4765301518097502,1.9318152696240587,1.3083479990275009
2024-05-14,0.0,1.941081419877317,1.941081419877317,1.941081419877317,5,1.4836124802576447,1.941081419877317,1.3083479990275009
2024-05-16,0.0,1.9552442534898804,1.9552442534898804,1.9552442534898804,5,1.4944374546704848,1.9552442534898804,1.3083479990275009
2024-05-17,0.0,1.936637536602701,1.936637536602701,1.936637536602701,5,1.4802159196499782,1.936637536602701,1.3083479990275009
2024-05-20,0.0,1.9516095341867565,1.9516095341867565,1.9516095341867565,5,1.4916593564077707,1.9516095341867565,1.3083479990275009
2024-05-21,0.0,1.9447419961088244,1.9447419961088244,1.9447419961088244,5,1.4864103415561893,1.9447419961088244,1.3083479990275009
2024-05-22,0.0,1.9925761464471015,1.9925761464471015,1.9925761464471015,5,1.5229710657471784,1.9925761464471015,1.3083479990275009
2024-05-23,0.0,1.9857324449804674,1.9857324449804674,1.9857324449804674,5,1.5177402697573341,1.9857324449804674,1.3083479990275009
2024-05-24,0.0,1.949528579828641,1.949528579828641,1.949528579828641,5,1.4900688358737366,1.949528579828641,1.3083479990275009
2024-05-27,0.0,1.9689652621019136,1.9689652621019136,1.9689652621019136,5,1.5049247322313724,1.9689652621019136,1.3083479990275009
2024-05-28,0.0,1.9629016411497198,1.9629016411497198,1.9629016411497198,5,1.5002901694417317,1.9629016411497198,1.3083479990275009
2024-05-29,0.0,1.918095196684073,1.918095196684073,1.918095196684073,5,1.4660435894041945,1.918095196684073,1.3083479990275009
2024-05-30,0.0,1.8770613259408764,1.8770613259408764,1.8770613259408764,5,1.4346804728834393,1.8770613259408764,1.3083479990275009
2024-05-31,0.0,1.8585410326126526,1.8585410326126526,1.8585410326126526,5,1.4205249933458926,1.8585410326126526,1.3083479990275009
2024-06-03,0.0,1.9113484389238051,1.9113484389238051,1.9113484389238051,5,1.4608868896841791,1.9113484389238051,1.3083479990275009
2024-06-04,0.0,1.902397462025098,1.902397462025098,1.902397462025098,5,1.4540454553674986,1.902397462025098,1.3083479990275009
2024-06-05,0.0,1.9400876171717687,1.9400876171717687,1.9400876171717687,5,1.4828528943475603,1.9400876171717687,1.3083479990275009
2024-06-07,0.0,1.9734796767503158,1.9734796767503158,1.9734796767503158,5,1.5083752015650342,1.9734796767503158,1.3083479990275009
2024-06-10,0.0,1.9584704650917721,1.9584704650917721,1.9584704650917721,5,1.4969033212474887,1.9584704650917721,1.3083479990275009
2024-06-11,0.0,1.9769819600228578,1.9769819600228578,1.9769819600228578,5,1.5110520759708843,1.9769819600228578,1.3083479990275009
2024-06-12,0.0,1.982742577938738,1.982742577938738,1.982742577938738,5,1.5154550466791072,1.982742577938738,1.3083479990275009
2024-06-13,0.0,2.0146901608093737,2.0146901608093737,2.0146901608093737,5,1.5398733076420792,2.0146901608093737,1.3083479990275009
2024-06-14,0.0,2.0020512907482755,2.0020512907482755,2.0020512907482755,5,1.5302131330780544,2.0020512907482755,1.3083479990275009
2024-06-17,0.0,2.003834287745034,2.003834287745034,2.003834287745034,5,1.531575918054287,2.003834287745034,1.3083479990275009
2024-06-18,0.0,2.0403884653890905,2.0403884653890905,2.0403884653890905,5,1.559515103707666,2.0403884653890905,1.3083479990275009
2024-06-19,0.0,2.0700028149127294,2.0700028149127294,2.0700028149127294,5,1.582150021593161,2.0700028149127294,1.3083479990275009
2024-06-20,0.0,2.0719375495858605,2.0719375495858605,2.0719375495858605,5,1.583628783111174,2.0719375495858605,1.3083479990275009
2024-06-21,0.0,2.0419625901089127,2.0419625901089127,2.0419625901089127,5,1.5607182428732338,2.0419625901089127,1.3083479990275009
2024-06-24,0.0,2.0135036900817815,2.0135036900817815,2.0135036900817815,5,1.5389664612002503,2.0135036900817815,1.3083479990275009
2024-06-25,0.0,2.033262510044103,2.033262510044103,2.033262510044103,5,1.5540685746876468,2.033262510044103,1.3083479990275009
2024-06-26,0.0,2.0586221280572063,2.0586221280572063,2.0586221280572063,5,1.5734515049416413,2.0586221280572063,1.3083479990275009
2024-06-27,0.0,2.071734134664277,2.071734134664277,2.071734134664277,5,1.5834733084807737,2.071734134664277,1.3083479990275009
2024-06-28,0.0,2.062321170956363,2.062321170956363,2.062321170956363,5,1.576278767185254,2.062321170956363,1.3083479990275009
2024-07-01,2.046758596850126,0.0,2.046758596850126,2.046758596850126,0,1.5645234826211443,2.046758596850126,1.3082313046660463
2024-07-02,2.046576042065245,0.0,2.046576042065245,2.046576042065245,0,1.5645234826211443,2.046576042065245,1.3081146207128114
2024-07-03,2.0463935035628165,0.0,2.0463935035628165,2.0463935035628165,0,1.5645234826211443,2.0463935035628165,1.3079979471668683
2024-07-04,2.0462109813413885,0.0,2.0462109813413885,2.0462109813413885,0,1.5645234826211443,2.0462109813413885,1.3078812840272893
2024-07-05,2.046028475399509,0.0,2.046028475399509,2.046028475399509,0,1.5645234826211443,2.046028475399509,1.3077646312931457
2024-07-08,2.0458459857357245,0.0,2.0458459857357245,2.0458459857357245,0,1.5645234826211443,2.0458459857357245,1.3076479889635089
2024-07-09,2.0456635123485847,0.0,2.0456635123485847,2.0456635123485847,0,1.5645234826211443,2.0456635123485847,1.3075313570374516
2024-07-10,2.045481055236637,0.0,2.045481055236637,2.045481055236637,0,1.5645234826211443,2.045481055236637,1.3074147355140457
2024-07-11,2.0452986143984306,0.0,2.0452986143984306,2.0452986143984306,0,1.5645234826211443,2.0452986143984306,1.3072981243923636
2024-07-12,2.0451161898325134,0.0,2.0451161898325134,2.0451161898325134,0,1.5645234826211443,2.0451161898325134,1.3071815236714772
2024-07-15,2.0449337815374338,0.0,2.0449337815374338,2.0449337815374338,0,1.5645234826211443,2.0449337815374338,1.307064933350459
2024-07-16,2.0447513895117413,0.0,2.0447513895117413,2.0447513895117413,0,1.5645234826211443,2.0447513895117413,1.3069483534283814
2024-07-17,2.044569013753984,0.0,2.044569013753984,2.044569013753984,0,1.5645234826211443,2.044569013753984,1.3068317839043164
2024-07-18,2.044386654262711,0.0,2.044386654262711,2.044386654262711,0,1.5645234826211443,2.044386654262711,1.3067152247773373
2024-07-19,2.0442043110364723,0.0,2.0442043110364723,2.0442043110364723,0,1.5645234826211443,2.0442043110364723,1.3065986760465165
2024-07-22,2.0440219840738165,0.0,2.0440219840738165,2.0440219840738165,0,1.5645234826211443,2.0440219840738165,1.3064821377109268
2024-07-23,2.0438396733732933,0.0,2.0438396733732933,2.0438396733732933,0,1.5645234826211443,2.0438396733732933,1.306365609769641
2024-07-24,2.0436573789334522,0.0,2.0436573789334522,2.0436573789334522,0,1.5645234826211443,2.0436573789334522,1.3062490922217318
2024-07-25,2.0434751007528424,0.0,2.0434751007528424,2.0434751007528424,0,1.5645234826211443,2.0434751007528424,1.3061325850662724
2024-07-26,2.0432928388300144,0.0,2.0432928388300144,2.0432928388300144,0,1.5645234826211443,2.0432928388300144,1.306016088302336
2024-07-29,2.043110593163518,0.0,2.043110593163518,2.043110593163518,0,1.5645234826211443,2.043110593163518,1.3058996019289955
2024-07-30,2.0429283637519027,0.0,2.0429283637519027,2.0429283637519027,0,1.5645234826211443,2.0429283637519027,1.305783125945324
2024-07-31,2.042746150593719,0.0,2.042746150593719,2.042746150593719,0,1.5645234826211443,2.042746150593719,1.3056666603503952
2024-08-01,2.0425639536875178,0.0,2.0425639536875178,2.0425639536875178,0,1.5645234826211443,2.0425639536875178,1.3055502051432826
2024-08-02,2.042381773031849,0.0,2.042381773031849,2.042381773031849,0,1.5645234826211443,2.042381773031849,1.3054337603230595
2024-08-05,2.0421996086252627,0.0,2.0421996086252627,2.0421996086252627,0,1.5645234826211443,2.0421996086252627,1.305317325888799
2024-08-06,2.0420174604663104,0.0,2.0420174604663104,2.0420174604663104,0,1.5645234826211443,2.0420174604663104,1.3052009018395752
2024-08-07,2.041835328553543,0.0,2.041835328553543,2.041835328553543,0,1.5645234826211443,2.041835328553543,1.305084488174462
2024-08-08,2.0416532128855107,0.0,2.0416532128855107,2.0416532128855107,0,1.5645234826211443,2.0416532128855107,1.304968084892533
2024-08-09,2.0414711134607653,0.0,2.0414711134607653,2.0414711134607653,0,1.5645234826211443,2.0414711134607653,1.304851691992862
2024-08-12,2.0412890302778575,0.0,2.0412890302778575,2.0412890302778575,0,1.5645234826211443,2.0412890302778575,1.304735309474523
2024-08-13,2.0411069633353396,0.0,2.0411069633353396,2.0411069633353396,0,1.5645234826211443,2.0411069633353396,1.3046189373365908
2024-08-14,2.0409249126317617,0.0,2.0409249126317617,2.0409249126317617,0,1.5645234826211443,2.0409249126317617,1.3045025755781385
2024-08-16,2.0407428781656765,0.0,2.0407428781656765,2.0407428781656765,0,1.5645234826211443,2.0407428781656765,1.304386224198241
2024-08-19,2.0405608599356357,0.0,2.0405608599356357,2.0405608599356357,0,1.5645234826211443,2.0405608599356357,1.3042698831959725
2024-08-20,2.0403788579401905,0.0,2.0403788579401905,2.0403788579401905,0,1.5645234826211443,2.0403788579401905,1.3041535525704069
2024-08-21,2.0401968721778934,0.0,2.0401968721778934,2.0401968721778934,0,1.5645234826211443,2.0401968721778934,1.3040372323206193
2024-08-22,2.040014902647296,0.0,2.040014902647296,2.040014902647296,0,1.5645234826211443,2.040014902647296,1.3039209224456836
2024-08-23,2.039832949346951,0.0,2.039832949346951,2.039832949346951,0,1.5645234826211443,2.039832949346951,1.3038046229446751
2024-08-26,2.039651012275411,0.0,2.039651012275411,2.039651012275411,0,1.5645234826211443,2.039651012275411,1.3036883338166685
2024-08-27,2.039469091431228,0.0,2.039469091431228,2.039469091431228,0,1.5645234826211443,2.039469091431228,1.303572055060738
2024-08-28,2.039287186812955,0.0,2.039287186812955,2.039287186812955,0,1.5645234826211443,2.039287186812955,1.3034557866759593
2024-08-29,2.039105298419145,0.0,2.039105298419145,2.039105298419145,0,1.5645234826211443,2.039105298419145,1.303339528661407
2024-08-30,2.0389234262483504,0.0,2.0389234262483504,2.0389234262483504,0,1.5645234826211443,2.0389234262483504,1.303223281016156
2024-09-02,2.0387415702991243,0.0,2.0387415702991243,2.0387415702991243,0,1.5645234826211443,2.0387415702991243,1.3031070437392813
2024-09-03,2.03855973057002,0.0,2.03855973057002,2.03855973057002,0,1.5645234826211443,2.03855973057002,1.3029908168298585
2024-09-04,2.0383779070595907,0.0,2.0383779070595907,2.0383779070595907,0,1.5645234826211443,2.0383779070595907,1.3028746002869631
2024-09-05,2.03819609976639,0.0,2.03819609976639,2.03819609976639,0,1.5645234826211443,2.03819609976639,1.3027583941096699
2024-09-06,2.0380143086889713,0.0,2.0380143086889713,2.0380143086889713,0,1.5645234826211443,2.0380143086889713,1.3026421982970546
2024-09-09,2.0378325338258882,0.0,2.0378325338258882,2.0378325338258882,0,1.5645234826211443,2.0378325338258882,1.302526012848193
2024-09-10,2.037650775175695,0.0,2.037650775175695,2.037650775175695,0,1.5645234826211443,2.037650775175695,1.3024098377621605
2024-09-11,2.037469032736945,0.0,2.037469032736945,2.037469032736945,0,1.5645234826211443,2.037469032736945,1.3022936730380328
2024-09-12,2.0372873065081927,0.0,2.0372873065081927,2.0372873065081927,0,1.5645234826211443,2.0372873065081927,1.3021775186748858
2024-09-13,2.037105596487992,0.0,2.037105596487992,2.037105596487992,0,1.5645234826211443,2.037105596487992,1.3020613746717953
2024-09-19,2.0369239026748973,0.0,2.0369239026748973,2.0369239026748973,0,1.5645234826211443,2.0369239026748973,1.3019452410278374
2024-09-20,2.036742225067463,0.0,2.036742225067463,2.036742225067463,0,1.5645234826211443,2.036742225067463,1.301829117742088
2024-09-23,2.036560563664244,0.0,2.036560563664244,2.036560563664244,0,1.5645234826211443,2.036560563664244,1.301713004813623
2024-09-24,2.036378918463795,0.0,2.036378918463795,2.036378918463795,0,1.5645234826211443,2.036378918463795,1.3015969022415192
2024-09-25,2.03619728946467,0.0,2.03619728946467,2.03619728946467,0,1.5645234826211443,2.03619728946467,1.3014808100248525
2024-09-26,2.0360156766654254,0.0,2.0360156766654254,2.0360156766654254,0,1.5645234826211443,2.0360156766654254,1.3013647281626994
2024-09-27,2.035834080064615,0.0,2.035834080064615,2.035834080064615,0,1.5645234826211443,2.035834080064615,1.3012486566541364
2024-09-30,2.0356524996607948,0.0,2.0356524996607948,2.0356524996607948,0,1.5645234826211443,2.0356524996607948,1.3011325954982398
2024-10-02,0.0,2.031052097618485,2.031052097618485,2.031052097618485,5,1.5609877922094013,2.031052097618485,1.3011325954982396
2024-10-04,0.0,2.0466347285074065,2.0466347285074065,2.0466347285074065,5,1.5729639973577736,2.0466347285074065,1.3011325954982398
2024-10-07,0.0,2.104843267754589,2.104843267754589,2.104843267754589,5,1.6177008208364698,2.104843267754589,1.3011325954982398
2024-10-08,0.0,2.0998174502473144,2.0998174502473144,2.0998174502473144,5,1.613838172613942,2.0998174502473144,1.3011325954982396
2024-10-10,0.0,2.0976951249926015,2.0976951249926015,2.0976951249926015,5,1.6122070358166192,2.0976951249926015,1.3011325954982398
2024-10-11,0.0,2.0992353463874727,2.0992353463874727,2.0992353463874727,5,1.6133907901858513,2.0992353463874727,1.3011325954982398
2024-10-14,0.0,2.1129157246434476,2.1129157246434476,2.1129157246434476,5,1.6239049978102758,2.1129157246434476,1.3011325954982398
2024-10-15,0.0,2.139482297075698,2.139482297075698,2.139482297075698,5,1.644323034007484,2.139482297075698,1.3011325954982398
2024-10-16,0.0,2.111729067848678,2.111729067848678,2.111729067848678,5,1.6229929794665074,2.111729067848678,1.3011325954982398
2024-10-17,0.0,2.090206759820953,2.090206759820953,2.090206759820953,5,1.6064517690609041,2.090206759820953,1.3011325954982398
2024-10-18,0.0,2.070399357791694,2.070399357791694,2.070399357791694,5,1.591228568829206,2.070399357791694,1.3011325954982396
2024-10-21,0.0,2.095777417163079,2.095777417163079,2.095777417163079,5,1.6107331600285886,2.095777417163079,1.3011325954982398
2024-10-22,0.0,2.054106011154119,2.054106011154119,2.054106011154119,5,1.5787061351480052,2.054106011154119,1.3011325954982398
2024-10-23,0.0,2.1153401731564556,2.1153401731564556,2.1153401731564556,5,1.625768334814818,2.1153401731564556,1.30113259549824
2024-10-24,0.0,2.078292691859629,2.078292691859629,2.078292691859629,5,1.5972950789568015,2.078292691859629,1.3011325954982398
2024-10-25,0.0,2.0839226028122297,2.0839226028122297,2.0839226028122297,5,1.6016220099491383,2.0839226028122297,1.3011325954982398
2024-10-28,0.0,2.096838542331607,2.096838542331607,2.096838542331607,5,1.6115486996378485,2.096838542331607,1.3011325954982398
2024-10-29,0.0,2.0771642824573413,2.0771642824573413,2.0771642824573413,5,1.5964278272975996,2.0771642824573413,1.3011325954982398
2024-10-30,0.0,2.074689906351402,2.074689906351402,2.074689906351402,5,1.594526117883432,2.074689906351402,1.3011325954982398
2024-10-31,0.0,2.0293441588935366,2.0293441588935366,2.0293441588935366,5,1.5596751368114363,2.0293441588935366,1.30113259549824
2024-11-01,0.0,2.0143565106702304,2.0143565106702304,2.0143565106702304,5,1.5481562122412877,2.0143565106702304,1.3011325954982398
2024-11-04,0.0,2.0713641322174428,2.0713641322174428,2.0713641322174428,5,1.5919700569981186,2.0713641322174428,1.3011325954982398
2024-11-05,0.0,2.04978167102397,2.04978167102397,2.04978167102397,5,1.575382615204603,2.04978167102397,1.3011325954982398
2024-11-06,0.0,2.0175709355630733,2.0175709355630733,2.0175709355630733,5,1.5506266944227076,2.0175709355630733,1.3011325954982396
2024-11-07,0.0,2.0069521659062732,2.0069521659062732,2.0069521659062732,5,1.5424655203090625,2.0069521659062732,1.3011325954982398
2024-11-08,0.0,2.0202543852968917,2.0202543852968917,2.0202543852968917,5,1.5526890897105534,2.0202543852968917,1.3011325954982398
2024-11-11,0.0,2.0196407406141685,2.0196407406141685,2.0196407406141685,5,1.5522174662304822,2.0196407406141685,1.3011325954982398
2024-11-12,0.0,1.9858843901198415,1.9858843901198415,1.9858843901198415,5,1.5262736457381512,1.9858843901198415,1.3011325954982398
2024-11-13,0.0,1.9203706002810248,1.9203706002810248,1.9203706002810248,5,1.475922290261018,1.9203706002810248,1.3011325954982398
2024-11-14,0.0,1.907926307198789,1.907926307198789,1.907926307198789,5,1.4663580897135169,1.907926307198789,1.3011325954982398
2024-11-15,0.0,1.8930264993457286,1.8930264993457286,1.8930264993457286,5,1.454906675841778,1.8930264993457286,1.3011325954982398
2024-11-18,0.0,1.921673299725676,1.921673299725676,1.921673299725676,5,1.4769234944804484,1.921673299725676,1.3011325954982398
2024-11-19,0.0,1.925022761785446,1.925022761785446,1.925022761785446,5,1.4794977609859212,1.925022761785446,1.3011325954982398
2024-11-20,0.0,1.938328958982293,1.938328958982293,1.938328958982293,5,1.489724387574852,1.938328958982293,1.3011325954982398
2024-11-21,0.0,1.9338513668551873,1.9338513668551873,1.9338513668551873,5,1.486283084096177,1.9338513668551873,1.3011325954982398
2024-11-22,0.0,1.957657215664886,1.957657215664886,1.957657215664886,5,1.504579335294605,1.957657215664886,1.3011325954982398
2024-11-25,0.0,1.9990260690093333,1.9990260690093333,1.9990260690093333,5,1.5363738299430203,1.9990260690093333,1.3011325954982398
2024-11-26,0.0,1.984086284179236,1.984086284179236,1.984086284179236,5,1.524891691318727,1.984086284179236,1.3011325954982398
2024-11-27,0.0,1.950184354554401,1.950184354554401,1.950184354554401,5,1.4988359843583976,1.950184354554401,1.3011325954982398
2024-11-28,0.0,1.946064431206726,1.946064431206726,1.946064431206726,5,1.4956695712180847,1.946064431206726,1.3011325954982398
2024-11-29,0.0,1.9022937186436852,1.9022937186436852,1.9022937186436852,5,1.462029100819847,1.9022937186436852,1.3011325954982398
2024-12-02,0.0,1.8996596323074584,1.8996596323074584,1.8996596323074584,5,1.4600046443229915,1.8996596323074584,1.3011325954982398
2024-12-03,0.0,1.9152715018394375,1.9152715018394375,1.9152715018394375,5,1.4720033211573083,1.9152715018394375,1.3011325954982398
2024-12-04,0.0,1.8993529209641804,1.8993529209641804,1.8993529209641804,5,1.4597689178917737,1.8993529209641804,1.3011325954982398
2024-12-05,0.0,1.9017845877831037,1.9017845877831037,1.9017845877831037,5,1.4616378026060115,1.9017845877831037,1.3011325954982398
2024-12-06,0.0,1.8964727368573882,1.8964727368573882,1.8964727368573882,5,1.4575553202025318,1.8964727368573882,1.3011325954982398
2024-12-09,0.0,1.8849853757586625,1.8849853757586625,1.8849853757586625,5,1.4487265804273002,1.8849853757586625,1.3011325954982398
2024-12-10,0.0,1.908816560493977,1.908816560493977,1.908816560493977,5,1.467042303834559,1.908816560493977,1.3011325954982398
2024-12-11,0.0,1.8984102060893258,1.8984102060893258,1.8984102060893258,5,1.4590443838372766,1.8984102060893258,1.3011325954982398
2024-12-12,0.0,1.9557173098670928,1.9557173098670928,1.9557173098670928,5,1.5030883990099366,1.9557173098670928,1.3011325954982398
2024-12-13,0.0,1.9688710849150939,1.9688710849150939,1.9688710849150939,5,1.513197879852636,1.9688710849150939,1.3011325954982398
2024-12-16,0.0,1.9710811287277803,1.9710811287277803,1.9710811287277803,5,1.5148964337281847,1.9710811287277803,1.3011325954982398
2024-12-17,0.0,1.93917990113435,1.93917990113435,1.93917990113435,5,1.4903783886774309,1.93917990113435,1.3011325954982398
2024-12-18,0.0,1.961314795292391,1.961314795292391,1.961314795292391,5,1.5073904090008208,1.961314795292391,1.3011325954982398
2024-12-19,0.0,1.9028241072494396,1.9028241072494396,1.9028241072494396,5,1.4624367369113487,1.9028241072494396,1.3011325954982398
2024-12-20,0.0,1.8618985507972106,1.8618985507972106,1.8618985507972106,5,1.430982943044508,1.8618985507972106,1.3011325954982398
2024-12-23,0.0,1.8812210518531374,1.8812210518531374,1.8812210518531374,5,1.445833467213052,1.8812210518531374,1.3011325954982398
2024-12-24,0.0,1.8736967180886994,1.8736967180886994,1.8736967180886994,5,1.4400505563933006,1.8736967180886994,1.3011325954982398
2024-12-26,0.0,1.8679071467304338,1.8679071467304338,1.8679071467304338,5,1.4356009166115467,1.8679071467304338,1.3011325954982398
2024-12-27,0.0,1.8769056398778254,1.8769056398778254,1.8769056398778254,5,1.4425168091028464,1.8769056398778254,1.3011325954982398
2024-12-30,0.0,1.8732768816083665,1.8732768816083665,1.8732768816083665,5,1.439727886373515,1.8732768816083665,1.3011325954982398
2025-01-02,1.8583011997715124,0.0,1.8583011997715124,1.8583011997715124,0,1.427891321119488,1.8583011997715124,1.301430418608173
2025-01-03,1.8587265561452009,0.0,1.8587265561452009,1.8587265561452009,0,1.427891321119488,1.8587265561452009,1.3017283098884107
2025-01-06,1.8591520098809557,0.0,1.8591520098809557,1.8591520098809557,0,1.427891321119488,1.8591520098809557,1.3020262693545563
2025-01-07,1.8595775610010623,0.0,1.8595775610010623,1.8595775610010623,0,1.427891321119488,1.8595775610010623,1.3023242970222173
2025-01-08,1.8600032095278118,0.0,1.8600032095278118,1.8600032095278118,0,1.427891321119488,1.8600032095278118,1.3026223929070049
2025-01-09,1.8604289554835,0.0,1.8604289554835,1.8604289554835,0,1.427891321119488,1.8604289554835,1.3029205570245335
2025-01-10,1.8608547988904283,0.0,1.8608547988904283,1.8608547988904283,0,1.427891321119488,1.8608547988904283,1.3032187893904212
2025-01-13,1.8612807397709021,0.0,1.8612807397709021,1.8612807397709021,0,1.427891321119488,1.8612807397709021,1.30351709002029
2025-01-14,1.8617067781472334,0.0,1.8617067781472334,1.8617067781472334,0,1.427891321119488,1.8617067781472334,1.3038154589297648
2025-01-15,1.862132914041738,0.0,1.862132914041738,1.862132914041738,0,1.427891321119488,1.862132914041738,1.304113896134475
2025-01-16,1.8625591474767376,0.0,1.8625591474767376,1.8625591474767376,0,1.427891321119488,1.8625591474767376,1.3044124016500525
2025-01-17,1.8629854784745588,0.0,1.8629854784745588,1.8629854784745588,0,1.427891321119488,1.8629854784745588,1.3047109754921338
2025-01-20,1.8634119070575328,0.0,1.8634119070575328,1.8634119070575328,0,1.427891321119488,1.8634119070575328,1.3050096176763581
2025-01-21,1.8638384332479971,0.0,1.8638384332479971,1.8638384332479971,0,1.427891321119488,1.8638384332479971,1.305308328218369
2025-01-22,1.8642650570682933,0.0,1.8642650570682933,1.8642650570682933,0,1.427891321119488,1.8642650570682933,1.3056071071338131
2025-01-23,1.864691778540768,0.0,1.864691778540768,1.864691778540768,0,1.427891321119488,1.864691778540768,1.3059059544383407
2025-01-24,1.8651185976877738,0.0,1.8651185976877738,1.8651185976877738,0,1.427891321119488,1.8651185976877738,1.3062048701476057
2025-01-31,1.865545514531668,0.0,1.865545514531668,1.865545514531668,0,1.427891321119488,1.865545514531668,1.3065038542772658
2025-02-03,1.8659725290948128,0.0,1.8659725290948128,1.8659725290948128,0,1.427891321119488,1.8659725290948128,1.306802906842982
2025-02-04,1.8663996413995754,0.0,1.8663996413995754,1.8663996413995754,0,1.427891321119488,1.8663996413995754,1.307102027860419
2025-02-05,1.8668268514683288,0.0,1.8668268514683288,1.8668268514683288,0,1.427891321119488,1.8668268514683288,1.3074012173452452
2025-02-06,1.8672541593234506,0.0,1.8672541593234506,1.8672541593234506,0,1.427891321119488,1.8672541593234506,1.3077004753131323
2025-02-07,1.8676815649873235,0.0,1.8676815649873235,1.8676815649873235,0,1.427891321119488,1.8676815649873235,1.3079998017797556
2025-02-10,1.8681090684823356,0.0,1.8681090684823356,1.8681090684823356,0,1.427891321119488,1.8681090684823356,1.3082991967607944
2025-02-11,1.8685366698308798,0.0,1.8685366698308798,1.8685366698308798,0,1.427891321119488,1.8685366698308798,1.3085986602719313
2025-02-12,1.8689643690553548,0.0,1.8689643690553548,1.8689643690553548,0,1.427891321119488,1.8689643690553548,1.3088981923288525
2025-02-13,1.8693921661781634,0.0,1.8693921661781634,1.8693921661781634,0,1.427891321119488,1.8693921661781634,1.3091977929472478
2025-02-14,1.8698200612217144,0.0,1.8698200612217144,1.8698200612217144,0,1.427891321119488,1.8698200612217144,1.3094974621428106
2025-02-17,1.8702480542084212,0.0,1.8702480542084212,1.8702480542084212,0,1.427891321119488,1.8702480542084212,1.3097971999312379
2025-02-18,1.8706761451607028,0.0,1.8706761451607028,1.8706761451607028,0,1.427891321119488,1.8706761451607028,1.3100970063282302
2025-02-19,1.8711043341009825,0.0,1.8711043341009825,1.8711043341009825,0,1.427891321119488,1.8711043341009825,1.3103968813494917
2025-02-20,1.8715326210516898,0.0,1.8715326210516898,1.8715326210516898,0,1.427891321119488,1.8715326210516898,1.3106968250107303
2025-02-21,1.8719610060352585,0.0,1.8719610060352585,1.8719610060352585,0,1.427891321119488,1.8719610060352585,1.310996837327657
