rebalance_period_end,available_date,execution_date,ticker,sector,value_score,rank,weight,entry_close
2019-03-31,2019-05-05,2019-05-06,GILD,"Biological Products, (No Diagnostic Substances)",-0.29042159537172474,13,0.03333333333333333,51.9029541015625
2019-03-31,2019-05-05,2019-05-06,BX,Investment Advice,-0.2904218459071167,14,0.03333333333333333,30.591354370117188
2019-03-31,2019-05-05,2019-05-06,IBM,Computer & office Equipment,-0.29042212106486487,15,0.03333333333333333,98.7900848388672
2019-03-31,2019-05-05,2019-05-06,ORCL,Services-Prepackaged Software,-0.29042326585942113,16,0.03333333333333333,49.547061920166016
2019-03-31,2019-05-05,2019-05-06,INTC,Semiconductors & Related Devices,-0.2904246992892291,17,0.03333333333333333,44.63210678100586
2019-03-31,2019-05-05,2019-05-06,NEM,Gold and Silver Ores,-0.29042488667724614,18,0.03333333333333333,24.788787841796875
2019-03-31,2019-05-05,2019-05-06,AMGN,"Biological Products, (No Diagnostic Substances)",-0.29042530083815266,19,0.03333333333333333,141.89715576171875
2019-03-31,2019-05-05,2019-05-06,DUK,Electric & Other Services Combined,-0.2904262150780393,20,0.03333333333333333,67.08734893798828
2019-03-31,2019-05-05,2019-05-06,WMT,Retail-Variety Stores,-0.2904266946706458,21,0.03333333333333333,30.806018829345703
2019-03-31,2019-05-05,2019-05-06,ELV,Hospital & Medical Service Plans,-0.2904271977406951,22,0.03333333333333333,244.0383758544922
2019-03-31,2019-05-05,2019-05-06,MDT,Electromedical & Electrotherapeutic Apparatus,-0.2904279986952988,23,0.03333333333333333,74.07520294189453
2019-03-31,2019-05-05,2019-05-06,BIIB,"Biological Products, (No Diagnostic Substances)",-0.29042811940641233,24,0.03333333333333333,236.07000732421875
2019-03-31,2019-05-05,2019-05-06,AMAT,Semiconductors & Related Devices,-0.29042838311232677,25,0.03333333333333333,40.15605926513672
2019-03-31,2019-05-05,2019-05-06,RTX,Aircraft Engines & Engine Parts,-0.2904284575499527,26,0.03333333333333333,74.98652648925781
2019-03-31,2019-05-05,2019-05-06,VZ,Telephone Communications (No Radiotelephone),-0.2904285080669556,27,0.03333333333333333,38.3256950378418
2019-03-31,2019-05-05,2019-05-06,GS,"Security Brokers, Dealers & Flotation Companies",-0.29042913218070504,28,0.03333333333333333,175.1694793701172
2019-03-31,2019-05-05,2019-05-06,AEP,Electric Services,-0.2904293109548207,29,0.03333333333333333,65.83086395263672
2019-03-31,2019-05-05,2019-05-06,CAT,Construction Machinery & Equip,-0.2904299459950789,30,0.03333333333333333,118.36109161376952
2019-06-30,2019-08-04,2019-08-05,NVDA,Semiconductors & Related Devices,9.296058970032643,1,0.03333333333333333,3.746307849884033
2019-06-30,2019-08-04,2019-08-05,LRCX,"Special Industry Machinery, NEC",6.1767416439704785,2,0.03333333333333333,17.839197158813477
2019-06-30,2019-08-04,2019-08-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",4.043027936536431,3,0.03333333333333333,57.14683151245117
2019-06-30,2019-08-04,2019-08-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",4.0334335981138105,4,0.03333333333333333,57.26421737670898
2019-06-30,2019-08-04,2019-08-05,AAPL,Electronic Computers,2.151137520485847,5,0.03333333333333333,46.24736785888672
2019-06-30,2019-08-04,2019-08-05,AMZN,Retail-Catalog & Mail-Order Houses,1.2334319080113973,6,0.03333333333333333,88.25650024414062
2019-06-30,2019-08-04,2019-08-05,T,Telephone Communications (No Radiotelephone),0.7970867776475746,7,0.03333333333333333,15.899299621582031
2019-06-30,2019-08-04,2019-08-05,MU,Semiconductors & Related Devices,0.35461701945979596,8,0.03333333333333333,40.90353775024414
2019-06-30,2019-08-04,2019-08-05,FCX,Metal Mining,0.3463545039790528,9,0.03333333333333333,9.293804168701172
2019-06-30,2019-08-04,2019-08-05,NEE,Electric Services,0.337659703586914,10,0.03333333333333333,44.05704498291016
2019-06-30,2019-08-04,2019-08-05,IBM,Computer & office Equipment,0.301033823759364,11,0.03333333333333333,100.2341537475586
2019-06-30,2019-08-04,2019-08-05,GILD,"Biological Products, (No Diagnostic Substances)",0.22998601355178866,12,0.03333333333333333,49.0455322265625
2019-06-30,2019-08-04,2019-08-05,INTC,Semiconductors & Related Devices,0.18672302503018137,13,0.03333333333333333,40.928749084472656
2019-06-30,2019-08-04,2019-08-05,DUK,Electric & Other Services Combined,0.15850636690958414,14,0.03333333333333333,65.90264892578125
2019-06-30,2019-08-04,2019-08-05,AXP,Finance Services,0.142838342143603,15,0.03333333333333333,110.4773406982422
2019-06-30,2019-08-04,2019-08-05,WMT,Retail-Variety Stores,0.10992825300599027,16,0.03333333333333333,31.98528289794922
2019-06-30,2019-08-04,2019-08-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.06128752451192889,17,0.03333333333333333,146.70767211914062
2019-06-30,2019-08-04,2019-08-05,ORCL,Services-Prepackaged Software,0.05681429164367263,18,0.03333333333333333,48.75900650024414
2019-06-30,2019-08-04,2019-08-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.0133257291540805,19,0.03333333333333333,235.2100067138672
2019-06-30,2019-08-04,2019-08-05,ELV,Hospital & Medical Service Plans,0.00034138775936459753,20,0.03333333333333333,258.3337707519531
2019-06-30,2019-08-04,2019-08-05,BX,Investment Advice,-0.06808476124197821,21,0.03333333333333333,35.170345306396484
2019-06-30,2019-08-04,2019-08-05,RTX,Aircraft Engines & Engine Parts,-0.07467099043053245,22,0.03333333333333333,67.62889099121094
2019-06-30,2019-08-04,2019-08-05,CAT,Construction Machinery & Equip,-0.08809614182952846,23,0.03333333333333333,106.0940170288086
2019-06-30,2019-08-04,2019-08-05,AEP,Electric Services,-0.09697890052885189,24,0.03333333333333333,68.85739135742188
2019-06-30,2019-08-04,2019-08-05,VZ,Telephone Communications (No Radiotelephone),-0.10067029063028968,25,0.03333333333333333,37.57900238037109
2019-06-30,2019-08-04,2019-08-05,UNH,Hospital & Medical Service Plans,-0.10465039411513856,26,0.03333333333333333,218.6339569091797
2019-06-30,2019-08-04,2019-08-05,UNP,"Railroads, Line-Haul Operating",-0.1058589578966361,27,0.03333333333333333,143.61647033691406
2019-06-30,2019-08-04,2019-08-05,AMAT,Semiconductors & Related Devices,-0.13518068498212735,28,0.03333333333333333,42.56160354614258
2019-06-30,2019-08-04,2019-08-05,XOM,Petroleum Refining,-0.15663882199009074,29,0.03333333333333333,51.22173309326172
2019-06-30,2019-08-04,2019-08-05,UPS,Trucking & Courier Services (No Air),-0.18010246773440303,30,0.03333333333333333,86.287353515625
2019-09-30,2019-11-04,2019-11-05,NVDA,Semiconductors & Related Devices,8.125687612314385,1,0.03333333333333333,5.212816715240479
2019-09-30,2019-11-04,2019-11-05,LRCX,"Special Industry Machinery, NEC",5.602728143133021,2,0.03333333333333333,25.749547958374023
2019-09-30,2019-11-04,2019-11-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",4.727245429962193,3,0.03333333333333333,64.04268646240234
2019-09-30,2019-11-04,2019-11-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",4.72446139062786,4,0.03333333333333333,64.075439453125
2019-09-30,2019-11-04,2019-11-05,AAPL,Electronic Computers,2.094324021084177,5,0.03333333333333333,61.73976135253906
2019-09-30,2019-11-04,2019-11-05,AMZN,Retail-Catalog & Mail-Order Houses,1.4751741184898568,6,0.03333333333333333,90.08550262451172
2019-09-30,2019-11-04,2019-11-05,T,Telephone Communications (No Radiotelephone),0.8712823554503154,7,0.03333333333333333,18.93704032897949
2019-09-30,2019-11-04,2019-11-05,MU,Semiconductors & Related Devices,0.5792911256687947,8,0.03333333333333333,47.47697448730469
2019-09-30,2019-11-04,2019-11-05,NEE,Electric Services,0.5142926379374422,9,0.03333333333333333,48.36308670043945
2019-09-30,2019-11-04,2019-11-05,IBM,Computer & office Equipment,0.4956985813802621,10,0.03333333333333333,99.3473892211914
2019-09-30,2019-11-04,2019-11-05,GILD,"Biological Products, (No Diagnostic Substances)",0.41485500603868397,11,0.03333333333333333,51.08966827392578
2019-09-30,2019-11-04,2019-11-05,WMT,Retail-Variety Stores,0.4103897995499718,12,0.03333333333333333,36.103607177734375
2019-09-30,2019-11-04,2019-11-05,AXP,Finance Services,0.36443602953587184,13,0.03333333333333333,109.10851287841795
2019-09-30,2019-11-04,2019-11-05,DUK,Electric & Other Services Combined,0.28327922366319835,14,0.03333333333333333,71.35298156738281
2019-09-30,2019-11-04,2019-11-05,ORCL,Services-Prepackaged Software,0.26684138005405733,15,0.03333333333333333,50.71652603149414
2019-09-30,2019-11-04,2019-11-05,ELV,Hospital & Medical Service Plans,0.20065535613140661,16,0.03333333333333333,249.4608612060547
2019-09-30,2019-11-04,2019-11-05,INTC,Semiconductors & Related Devices,0.1964457421095129,17,0.03333333333333333,50.48653030395508
2019-09-30,2019-11-04,2019-11-05,FCX,Metal Mining,0.1457956530767028,18,0.03333333333333333,10.125557899475098
2019-09-30,2019-11-04,2019-11-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.10110128584126837,19,0.03333333333333333,175.08230590820312
2019-09-30,2019-11-04,2019-11-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.03812820667047941,20,0.03333333333333333,292.17999267578125
2019-09-30,2019-11-04,2019-11-05,AEP,Electric Services,0.0020214991721951847,21,0.03333333333333333,72.03939819335938
2019-09-30,2019-11-04,2019-11-05,UNH,Hospital & Medical Service Plans,0.0015838028101079482,22,0.03333333333333333,224.3619842529297
2019-09-30,2019-11-04,2019-11-05,VZ,Telephone Communications (No Radiotelephone),-0.028862588077154715,23,0.03333333333333333,40.91302490234375
2019-09-30,2019-11-04,2019-11-05,UNP,"Railroads, Line-Haul Operating",-0.04261123995795818,24,0.03333333333333333,153.9678955078125
2019-09-30,2019-11-04,2019-11-05,CSCO,Computer Communications Equipment,-0.05155739342957538,25,0.03333333333333333,39.41576385498047
2019-09-30,2019-11-04,2019-11-05,RTX,Aircraft Engines & Engine Parts,-0.060863529494414016,26,0.03333333333333333,79.98734283447266
2019-09-30,2019-11-04,2019-11-05,CAT,Construction Machinery & Equip,-0.09176468071868807,27,0.03333333333333333,128.6563262939453
2019-09-30,2019-11-04,2019-11-05,PFE,Pharmaceutical Preparations,-0.09609388185055998,28,0.03333333333333333,25.653268814086918
2019-09-30,2019-11-04,2019-11-05,XOM,Petroleum Refining,-0.10572208779836313,29,0.03333333333333333,53.932071685791016
2019-09-30,2019-11-04,2019-11-05,UPS,Trucking & Courier Services (No Air),-0.11481054276674722,30,0.03333333333333333,91.97607421875
2019-12-31,2020-02-04,2020-02-05,NVDA,Semiconductors & Related Devices,7.707345767712974,1,0.03333333333333333,6.240782260894775
2019-12-31,2020-02-04,2020-02-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",6.036341434832762,2,0.03333333333333333,71.70982360839844
2019-12-31,2020-02-04,2020-02-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",6.0255130292876276,3,0.03333333333333333,71.82184600830078
2019-12-31,2020-02-04,2020-02-05,LRCX,"Special Industry Machinery, NEC",5.741922824752546,4,0.03333333333333333,30.295730590820312
2019-12-31,2020-02-04,2020-02-05,AMZN,Retail-Catalog & Mail-Order Houses,2.809493300343485,5,0.03333333333333333,101.99349975585938
2019-12-31,2020-02-04,2020-02-05,AAPL,Electronic Computers,2.1333630630935145,6,0.03333333333333333,77.41545867919922
2019-12-31,2020-02-04,2020-02-05,T,Telephone Communications (No Radiotelephone),1.0644956875008489,7,0.03333333333333333,18.604887008666992
2019-12-31,2020-02-04,2020-02-05,WMT,Retail-Variety Stores,0.6338601394579761,8,0.03333333333333333,35.64006805419922
2019-12-31,2020-02-04,2020-02-05,NEE,Electric Services,0.451686730363501,9,0.03333333333333333,57.099727630615234
2019-12-31,2020-02-04,2020-02-05,IBM,Computer & office Equipment,0.3983972269424215,10,0.03333333333333333,113.96341705322266
2019-12-31,2020-02-04,2020-02-05,ORCL,Services-Prepackaged Software,0.35217167336943644,11,0.03333333333333333,50.09124755859375
2019-12-31,2020-02-04,2020-02-05,DUK,Electric & Other Services Combined,0.2867464606939836,12,0.03333333333333333,75.212158203125
2019-12-31,2020-02-04,2020-02-05,AXP,Finance Services,0.2818684585853049,13,0.03333333333333333,123.15756225585938
2019-12-31,2020-02-04,2020-02-05,MU,Semiconductors & Related Devices,0.20030000050412047,14,0.03333333333333333,55.36706161499024
2019-12-31,2020-02-04,2020-02-05,ELV,Hospital & Medical Service Plans,0.17705993032115352,15,0.03333333333333333,263.2913513183594
2019-12-31,2020-02-04,2020-02-05,INTC,Semiconductors & Related Devices,0.15655783076621269,16,0.03333333333333333,59.40005874633789
2019-12-31,2020-02-04,2020-02-05,GILD,"Biological Products, (No Diagnostic Substances)",0.13263715309434887,17,0.03333333333333333,51.94755172729492
2019-12-31,2020-02-04,2020-02-05,NEM,Gold and Silver Ores,0.07897235180518984,18,0.03333333333333333,37.095664978027344
2019-12-31,2020-02-04,2020-02-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.04222656057720217,19,0.03333333333333333,190.06146240234372
2019-12-31,2020-02-04,2020-02-05,PFE,Pharmaceutical Preparations,0.02543104635971978,20,0.03333333333333333,26.64748191833496
2019-12-31,2020-02-04,2020-02-05,VZ,Telephone Communications (No Radiotelephone),-0.0327847106856913,21,0.03333333333333333,41.08174514770508
2019-12-31,2020-02-04,2020-02-05,UPS,Trucking & Courier Services (No Air),-0.04592566966374058,22,0.03333333333333333,80.97200775146484
2019-12-31,2020-02-04,2020-02-05,CSCO,Computer Communications Equipment,-0.05005137299874837,23,0.03333333333333333,40.27916717529297
2019-12-31,2020-02-04,2020-02-05,CAT,Construction Machinery & Equip,-0.06335480886572983,24,0.03333333333333333,121.6543960571289
2019-12-31,2020-02-04,2020-02-05,BIIB,"Biological Products, (No Diagnostic Substances)",-0.06881198901385176,25,0.03333333333333333,332.8699951171875
2019-12-31,2020-02-04,2020-02-05,UNP,"Railroads, Line-Haul Operating",-0.1038049859822398,26,0.03333333333333333,161.18576049804688
2019-12-31,2020-02-04,2020-02-05,AEP,Electric Services,-0.111599462484506,27,0.03333333333333333,81.10590362548828
2019-12-31,2020-02-04,2020-02-05,RTX,Aircraft Engines & Engine Parts,-0.11311799506112692,28,0.03333333333333333,84.61566925048828
2019-12-31,2020-02-04,2020-02-05,XOM,Petroleum Refining,-0.13096781740909785,29,0.03333333333333333,46.84579849243164
2019-12-31,2020-02-04,2020-02-05,UNH,Hospital & Medical Service Plans,-0.1397125347506123,30,0.03333333333333333,266.10321044921875
2020-03-31,2020-05-05,2020-05-06,LRCX,"Special Industry Machinery, NEC",6.019223296015564,1,0.03333333333333333,22.89039421081543
2020-03-31,2020-05-05,2020-05-06,GOOGL,"Services-Computer Programming, Data Processing, Etc.",5.788974630638465,2,0.03333333333333333,66.72006225585938
2020-03-31,2020-05-05,2020-05-06,GOOG,"Services-Computer Programming, Data Processing, Etc.",5.779530335515209,3,0.03333333333333333,66.8164291381836
2020-03-31,2020-05-05,2020-05-06,NVDA,Semiconductors & Related Devices,4.301566178216335,4,0.03333333333333333,7.415674209594727
2020-03-31,2020-05-05,2020-05-06,AAPL,Electronic Computers,1.726720442514107,5,0.03333333333333333,72.57313537597656
2020-03-31,2020-05-05,2020-05-06,AMZN,Retail-Catalog & Mail-Order Houses,1.481023704885248,6,0.03333333333333333,117.56300354003906
2020-03-31,2020-05-05,2020-05-06,T,Telephone Communications (No Radiotelephone),1.2195517716813604,7,0.03333333333333333,14.498323440551758
2020-03-31,2020-05-05,2020-05-06,IBM,Computer & office Equipment,0.6544117907426859,8,0.03333333333333333,90.72763061523438
2020-03-31,2020-05-05,2020-05-06,GILD,"Biological Products, (No Diagnostic Substances)",0.6408794361838145,9,0.03333333333333333,61.66468811035156
2020-03-31,2020-05-05,2020-05-06,WMT,Retail-Variety Stores,0.6108525380188469,10,0.03333333333333333,37.78670120239258
2020-03-31,2020-05-05,2020-05-06,RTX,Aircraft Engines & Engine Parts,0.4807465617423432,11,0.03333333333333333,50.27729034423828
2020-03-31,2020-05-05,2020-05-06,DUK,Electric & Other Services Combined,0.3011318830192108,12,0.03333333333333333,62.59958267211914
2020-03-31,2020-05-05,2020-05-06,INTC,Semiconductors & Related Devices,0.2766316340566927,13,0.03333333333333333,52.75560760498047
2020-03-31,2020-05-05,2020-05-06,AXP,Finance Services,0.2337532361690732,14,0.03333333333333333,77.86451721191406
2020-03-31,2020-05-05,2020-05-06,MU,Semiconductors & Related Devices,0.23057908473804434,15,0.03333333333333333,44.94122695922852
2020-03-31,2020-05-05,2020-05-06,CAT,Construction Machinery & Equip,0.22891656218423798,16,0.03333333333333333,96.1786117553711
2020-03-31,2020-05-05,2020-05-06,XOM,Petroleum Refining,0.2202113338596144,17,0.03333333333333333,33.32268524169922
2020-03-31,2020-05-05,2020-05-06,ELV,Hospital & Medical Service Plans,0.20996809887465928,18,0.03333333333333333,248.90223693847656
2020-03-31,2020-05-05,2020-05-06,ORCL,Services-Prepackaged Software,0.20223790154709212,19,0.03333333333333333,47.681278228759766
2020-03-31,2020-05-05,2020-05-06,BIIB,"Biological Products, (No Diagnostic Substances)",0.19838416485328894,20,0.03333333333333333,306.7799987792969
2020-03-31,2020-05-05,2020-05-06,VZ,Telephone Communications (No Radiotelephone),0.13683382953990128,21,0.03333333333333333,39.07271957397461
2020-03-31,2020-05-05,2020-05-06,CSCO,Computer Communications Equipment,0.030293081139446718,22,0.03333333333333333,34.53461456298828
2020-03-31,2020-05-05,2020-05-06,UNP,"Railroads, Line-Haul Operating",-0.01188143390520821,23,0.03333333333333333,135.16322326660156
2020-03-31,2020-05-05,2020-05-06,AMAT,Semiconductors & Related Devices,-0.01793955841447545,24,0.03333333333333333,47.808101654052734
2020-03-31,2020-05-05,2020-05-06,AMGN,"Biological Products, (No Diagnostic Substances)",-0.060779114820526586,25,0.03333333333333333,195.2480316162109
2020-03-31,2020-05-05,2020-05-06,NEE,Electric Services,-0.06141638453830073,26,0.03333333333333333,47.918067932128906
2020-03-31,2020-05-05,2020-05-06,BX,Investment Advice,-0.08925017130154067,27,0.03333333333333333,41.50789260864258
2020-03-31,2020-05-05,2020-05-06,AEP,Electric Services,-0.09658290627009178,28,0.03333333333333333,63.03204727172852
2020-03-31,2020-05-05,2020-05-06,UPS,Trucking & Courier Services (No Air),-0.1027440852728575,29,0.03333333333333333,71.66438293457031
2020-03-31,2020-05-05,2020-05-06,LMT,Guided Missiles & Space Vehicles & Parts,-0.1152324053681517,30,0.03333333333333333,322.0439147949219
2020-06-30,2020-08-04,2020-08-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",5.909378202392875,1,0.03333333333333333,73.08051300048828
2020-06-30,2020-08-04,2020-08-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",5.885329131432101,2,0.03333333333333333,73.34828186035156
2020-06-30,2020-08-04,2020-08-05,LRCX,"Special Industry Machinery, NEC",4.127698452008721,3,0.03333333333333333,36.03447723388672
2020-06-30,2020-08-04,2020-08-05,NVDA,Semiconductors & Related Devices,3.5362496753739103,4,0.03333333333333333,11.247797966003418
2020-06-30,2020-08-04,2020-08-05,AMZN,Retail-Catalog & Mail-Order Houses,1.7040073734547982,5,0.03333333333333333,160.25149536132812
2020-06-30,2020-08-04,2020-08-05,T,Telephone Communications (No Radiotelephone),1.3700374594135099,6,0.03333333333333333,15.37975025177002
2020-06-30,2020-08-04,2020-08-05,AAPL,Electronic Computers,1.2306119170858252,7,0.03333333333333333,106.56558990478516
2020-06-30,2020-08-04,2020-08-05,GILD,"Biological Products, (No Diagnostic Substances)",0.972650080292751,8,0.03333333333333333,55.41162490844727
2020-06-30,2020-08-04,2020-08-05,WMT,Retail-Variety Stores,0.8843651332781812,9,0.03333333333333333,39.95676040649414
2020-06-30,2020-08-04,2020-08-05,INTC,Semiconductors & Related Devices,0.7574774213753925,10,0.03333333333333333,43.60939407348633
2020-06-30,2020-08-04,2020-08-05,IBM,Computer & office Equipment,0.706645716769777,11,0.03333333333333333,93.6463623046875
2020-06-30,2020-08-04,2020-08-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.6821862670529555,12,0.03333333333333333,276.1700134277344
2020-06-30,2020-08-04,2020-08-05,ELV,Hospital & Medical Service Plans,0.5098785387213808,13,0.03333333333333333,254.33233642578125
2020-06-30,2020-08-04,2020-08-05,VZ,Telephone Communications (No Radiotelephone),0.3828339905276609,14,0.03333333333333333,40.86073684692383
2020-06-30,2020-08-04,2020-08-05,MU,Semiconductors & Related Devices,0.3622188516722147,15,0.03333333333333333,49.78839874267578
2020-06-30,2020-08-04,2020-08-05,DUK,Electric & Other Services Combined,0.32867825830448616,16,0.03333333333333333,66.05123901367188
2020-06-30,2020-08-04,2020-08-05,XOM,Petroleum Refining,0.2371145049799343,17,0.03333333333333333,33.860679626464844
2020-06-30,2020-08-04,2020-08-05,ORCL,Services-Prepackaged Software,0.2332325334297471,18,0.03333333333333333,51.24369812011719
2020-06-30,2020-08-04,2020-08-05,CAT,Construction Machinery & Equip,0.21575262211181057,19,0.03333333333333333,121.46788024902344
2020-06-30,2020-08-04,2020-08-05,AXP,Finance Services,0.09727153218700427,20,0.03333333333333333,88.82376098632812
2020-06-30,2020-08-04,2020-08-05,NEE,Electric Services,0.08353686103562599,21,0.03333333333333333,61.40792465209961
2020-06-30,2020-08-04,2020-08-05,CSCO,Computer Communications Equipment,0.08106467290016675,22,0.03333333333333333,40.03402328491211
2020-06-30,2020-08-04,2020-08-05,LMT,Guided Missiles & Space Vehicles & Parts,0.07265619894196694,23,0.03333333333333333,328.20611572265625
2020-06-30,2020-08-04,2020-08-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.06697657809243174,24,0.03333333333333333,200.6241149902344
2020-06-30,2020-08-04,2020-08-05,UNH,Hospital & Medical Service Plans,0.06393850627297099,25,0.03333333333333333,283.600341796875
2020-06-30,2020-08-04,2020-08-05,ABBV,Pharmaceutical Preparations,0.01418639248831316,26,0.03333333333333333,74.48045349121094
2020-06-30,2020-08-04,2020-08-05,UNP,"Railroads, Line-Haul Operating",0.0010252203412673688,27,0.03333333333333333,156.33192443847656
2020-06-30,2020-08-04,2020-08-05,AMAT,Semiconductors & Related Devices,-0.018022260366543447,28,0.03333333333333333,61.65665817260742
2020-06-30,2020-08-04,2020-08-05,PFE,Pharmaceutical Preparations,-0.02978520483439384,29,0.03333333333333333,27.375438690185547
2020-06-30,2020-08-04,2020-08-05,NFLX,Services-Video Tape Rental,-0.041637121142559075,30,0.03333333333333333,50.21099853515625
2020-09-30,2020-11-04,2020-11-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",5.94201821841,1,0.03333333333333333,87.4026107788086
2020-09-30,2020-11-04,2020-11-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",5.938401756824052,2,0.03333333333333333,87.4505386352539
2020-09-30,2020-11-04,2020-11-05,LRCX,"Special Industry Machinery, NEC",5.026180517304154,3,0.03333333333333333,37.70616149902344
2020-09-30,2020-11-04,2020-11-05,NVDA,Semiconductors & Related Devices,3.0027269902153497,4,0.03333333333333333,14.115358352661133
2020-09-30,2020-11-04,2020-11-05,AMZN,Retail-Catalog & Mail-Order Houses,2.174236357646307,5,0.03333333333333333,166.10000610351562
2020-09-30,2020-11-04,2020-11-05,T,Telephone Communications (No Radiotelephone),1.47098729952504,6,0.03333333333333333,14.52124309539795
2020-09-30,2020-11-04,2020-11-05,WMT,Retail-Variety Stores,1.0410948850708908,7,0.03333333333333333,44.34298706054688
2020-09-30,2020-11-04,2020-11-05,IBM,Computer & office Equipment,0.9537634266260582,8,0.03333333333333333,86.79569244384766
2020-09-30,2020-11-04,2020-11-05,INTC,Semiconductors & Related Devices,0.9053499561290763,9,0.03333333333333333,41.29587173461914
2020-09-30,2020-11-04,2020-11-05,GILD,"Biological Products, (No Diagnostic Substances)",0.8216960356239722,10,0.03333333333333333,48.388633728027344
2020-09-30,2020-11-04,2020-11-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.44197220930170034,11,0.03333333333333333,328.8999938964844
2020-09-30,2020-11-04,2020-11-05,VZ,Telephone Communications (No Radiotelephone),0.40199474064161805,12,0.03333333333333333,41.73359680175781
2020-09-30,2020-11-04,2020-11-05,CSCO,Computer Communications Equipment,0.392878591100991,13,0.03333333333333333,31.781396865844727
2020-09-30,2020-11-04,2020-11-05,ORCL,Services-Prepackaged Software,0.36626256689928177,14,0.03333333333333333,52.52658081054688
2020-09-30,2020-11-04,2020-11-05,ELV,Hospital & Medical Service Plans,0.329047140108771,15,0.03333333333333333,295.935546875
2020-09-30,2020-11-04,2020-11-05,NFLX,Services-Video Tape Rental,0.27188047780941405,16,0.03333333333333333,51.3759994506836
2020-09-30,2020-11-04,2020-11-05,LMT,Guided Missiles & Space Vehicles & Parts,0.1913177417964264,17,0.03333333333333333,314.0218505859375
2020-09-30,2020-11-04,2020-11-05,NEE,Electric Services,0.17914576084917,18,0.03333333333333333,65.02774047851562
2020-09-30,2020-11-04,2020-11-05,AMGN,"Biological Products, (No Diagnostic Substances)",0.17707984405939628,19,0.03333333333333333,194.02212524414065
2020-09-30,2020-11-04,2020-11-05,JNJ,Pharmaceutical Preparations,0.10000314998672613,20,0.03333333333333333,119.78070831298828
2020-09-30,2020-11-04,2020-11-05,AXP,Finance Services,0.07151973123167901,21,0.03333333333333333,91.73811340332033
2020-09-30,2020-11-04,2020-11-05,GE,Electronic & Other Electrical Equipment (No Computer Equip),0.06986354244347447,22,0.03333333333333333,38.83633804321289
2020-09-30,2020-11-04,2020-11-05,ABBV,Pharmaceutical Preparations,0.05305960970496923,23,0.03333333333333333,75.8509521484375
2020-09-30,2020-11-04,2020-11-05,DUK,Electric & Other Services Combined,0.03931835383654381,24,0.03333333333333333,75.38492584228516
2020-09-30,2020-11-04,2020-11-05,AMAT,Semiconductors & Related Devices,0.03780670949205399,25,0.03333333333333333,66.70592498779297
2020-09-30,2020-11-04,2020-11-05,MRK,Pharmaceutical Preparations,0.033981119705933094,26,0.03333333333333333,64.51454162597656
2020-09-30,2020-11-04,2020-11-05,UNH,Hospital & Medical Service Plans,0.029482000302205658,27,0.03333333333333333,322.9818420410156
2020-09-30,2020-11-04,2020-11-05,UNP,"Railroads, Line-Haul Operating",0.004153592978899251,28,0.03333333333333333,170.04122924804688
2020-09-30,2020-11-04,2020-11-05,KLAC,Optical Instruments & Lenses,-0.003550798606669389,29,0.03333333333333333,214.7464904785156
2020-09-30,2020-11-04,2020-11-05,AEP,Electric Services,-0.031547338339220715,30,0.03333333333333333,73.79553985595703
2020-12-31,2021-02-04,2021-02-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",5.305052890506748,1,0.03333333333333333,103.58536529541016
2020-12-31,2021-02-04,2021-02-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",5.278522897618253,2,0.03333333333333333,104.0457763671875
2020-12-31,2021-02-04,2021-02-05,LRCX,"Special Industry Machinery, NEC",4.610299313134766,3,0.03333333333333333,48.2108039855957
2020-12-31,2021-02-04,2021-02-05,NVDA,Semiconductors & Related Devices,3.880837036903201,4,0.03333333333333333,13.552154541015623
2020-12-31,2021-02-04,2021-02-05,AMZN,Retail-Catalog & Mail-Order Houses,2.0350002939401066,5,0.03333333333333333,167.6074981689453
2020-12-31,2021-02-04,2021-02-05,T,Telephone Communications (No Radiotelephone),1.320532528157758,6,0.03333333333333333,15.630584716796877
2020-12-31,2021-02-04,2021-02-05,WMT,Retail-Variety Stores,1.2538345900474899,7,0.03333333333333333,44.78116226196289
2020-12-31,2021-02-04,2021-02-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.9658272294627257,8,0.03333333333333333,265.0899963378906
2020-12-31,2021-02-04,2021-02-05,IBM,Computer & office Equipment,0.910921773539562,9,0.03333333333333333,93.440185546875
