dataset_id,column_name,decision,reason,source,pit_status,raw_or_adjusted
sector_membership_kis_snapshot_20260518,scty_grp_id_cd,ALLOW,metadata complete; usage permitted within phase-allowed scope,kis_api,available_PIT,raw
sector_membership_kis_snapshot_20260518,idx_bztp_lcls_cd,ALLOW,metadata complete; usage permitted within phase-allowed scope,kis_api,available_PIT,raw
sector_membership_kis_snapshot_20260518,idx_bztp_lcls_cd_name,ALLOW,metadata complete; usage permitted within phase-allowed scope,kis_api,available_PIT,raw
sector_membership_kis_snapshot_20260518,idx_bztp_mcls_cd,ALLOW,metadata complete; usage permitted within phase-allowed scope,kis_api,available_PIT,raw
sector_membership_kis_snapshot_20260518,idx_bztp_mcls_cd_name,ALLOW,metadata complete; usage permitted within phase-allowed scope,kis_api,available_PIT,raw
sector_membership_kis_snapshot_20260518,idx_bztp_scls_cd,ALLOW,metadata complete; usage permitted within phase-allowed scope,kis_api,available_PIT,raw
sector_membership_kis_snapshot_20260518,idx_bztp_scls_cd_name,ALLOW,metadata complete; usage permitted within phase-allowed scope,kis_api,available_PIT,raw
sector_membership_kis_snapshot_20260518,std_idst_clsf_cd,ALLOW,metadata complete; usage permitted within phase-allowed scope,kis_api,available_PIT,raw
sector_membership_kis_snapshot_20260518,std_idst_clsf_cd_name,ALLOW,metadata complete; usage permitted within phase-allowed scope,kis_api,available_PIT,raw
sector_membership_kis_snapshot_20260518,lstg_abol_dt,ALLOW_WITH_GUARD,unit ambiguous (YYYYMMDD_string_or_null) — call site must annotate via plausibility check,kis_api,available_with_lookahead_risk,raw
sector_membership_kis_snapshot_20260518,lstg_cptl_amt,ALLOW,metadata complete; usage permitted within phase-allowed scope,kis_api,available_PIT,raw
sector_membership_kis_snapshot_20260518,lstg_rqsr_issu_istt_cd,ALLOW,metadata complete; usage permitted within phase-allowed scope,kis_api,available_PIT,raw
sector_membership_kis_snapshot_20260518,lstg_rqsr_item_cd,ALLOW,metadata complete; usage permitted within phase-allowed scope,kis_api,available_PIT,raw
sector_membership_kis_snapshot_20260518,lstg_stqt,ALLOW_WITH_GUARD,PIT lookahead risk — must shift/lag at use site,kis_api,available_with_lookahead_risk,raw
sector_membership_kis_snapshot_20260518,fetch_status,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,derived
sector_membership_kis_snapshot_20260518,fetch_timestamp,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,derived
sector_membership_kis_snapshot_20260518,http_status_code,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,derived
sector_membership_kis_snapshot_20260518,error_message,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,derived
stock_with_sector_daily,date,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,raw
stock_with_sector_daily,ticker,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,raw
stock_with_sector_daily,sector_code,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,derived
stock_with_sector_daily,sector_name,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,derived
stock_with_sector_daily,market_cap,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,derived
stock_with_sector_daily,traded_value,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,derived
stock_with_sector_daily,foreign_net_buy_amount,ALLOW_WITH_GUARD,PIT lookahead risk — must shift/lag at use site,vendor_kiwoom_estimation,available_with_lookahead_risk,raw
stock_with_sector_daily,foreign_net_buy_shares,ALLOW_WITH_GUARD,PIT lookahead risk — must shift/lag at use site,vendor_kiwoom_estimation,available_with_lookahead_risk,raw
stock_with_sector_daily,institution_net_buy_amount,ALLOW_WITH_GUARD,PIT lookahead risk — must shift/lag at use site,vendor_kiwoom_estimation,available_with_lookahead_risk,raw
stock_with_sector_daily,institution_net_buy_shares,ALLOW_WITH_GUARD,PIT lookahead risk — must shift/lag at use site,vendor_kiwoom_estimation,available_with_lookahead_risk,raw
stock_with_sector_daily,daily_return,ALLOW_WITH_GUARD,PIT lookahead risk — must shift/lag at use site,derived,available_with_lookahead_risk,raw_unadjusted
stock_with_sector_daily_pit,date,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,raw
stock_with_sector_daily_pit,ticker,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,raw
stock_with_sector_daily_pit,sector_code,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,derived
stock_with_sector_daily_pit,sector_name,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,derived
stock_with_sector_daily_pit,classification_date,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,derived
stock_with_sector_daily_pit,업종명,ALLOW,metadata complete; usage permitted within phase-allowed scope,krx_official,available_PIT,raw
stock_with_sector_daily_pit,market_cap,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,derived
stock_with_sector_daily_pit,traded_value,ALLOW,metadata complete; usage permitted within phase-allowed scope,derived,available_PIT,derived
stock_with_sector_daily_pit,foreign_net_buy_amount,ALLOW_WITH_GUARD,PIT lookahead risk — must shift/lag at use site,vendor_kiwoom_estimation,available_with_lookahead_risk,raw
stock_with_sector_daily_pit,foreign_net_buy_shares,ALLOW_WITH_GUARD,PIT lookahead risk — must shift/lag at use site,vendor_kiwoom_estimation,available_with_lookahead_risk,raw
stock_with_sector_daily_pit,institution_net_buy_amount,ALLOW_WITH_GUARD,PIT lookahead risk — must shift/lag at use site,vendor_kiwoom_estimation,available_with_lookahead_risk,raw
stock_with_sector_daily_pit,institution_net_buy_shares,ALLOW_WITH_GUARD,PIT lookahead risk — must shift/lag at use site,vendor_kiwoom_estimation,available_with_lookahead_risk,raw
stock_with_sector_daily_pit,daily_return,ALLOW_WITH_GUARD,PIT lookahead risk — must shift/lag at use site,derived,available_with_lookahead_risk,raw_unadjusted
