rcept_no,rcept_dt,stock_code,event_category,is_correction,parse_status,residual_class,blocker_tags,taxonomy_root_cause,source_recovery_class,correction_confidence_5tier,correction_action_class,correction_supersession_ready,review_bucket,review_priority_note,manual_review_required,executable_or_safe,downstream_authoritative,parsed_clean_and_usable,recovered,human_validation_claimed
20220906900550,2022-09-06,078650,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_wrong_candidate_quarantined|manual_review_required,,,rejected_wrong_candidate,rejected_wrong_candidate_quarantined,,rejected_wrong_candidate_quarantine,scored candidate not body-confirmed; quarantined; human confirms wrong-candidate,True,False,False,False,False,False
20220908600422,2022-09-08,248020,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20220915900558,2022-09-15,127160,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20220921900485,2022-09-21,046110,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20220923900643,2022-09-23,208860,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20220930901010,2022-09-30,090740,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20221005900284,2022-10-05,182690,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20221013900561,2022-10-13,126870,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20221024900525,2022-10-24,060300,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20221027800436,2022-10-27,058430,resumption_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_insufficient_evidence|manual_review_required,,,no_link,no_link_insufficient_evidence,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20221027900845,2022-10-27,158310,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20221102600461,2022-11-02,103660,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20221103600528,2022-11-03,163430,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20221121900496,2022-11-21,257370,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20221123900452,2022-11-23,033340,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20221214900990,2022-12-14,178780,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230104900527,2023-01-04,064510,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230120800194,2023-01-20,005490,resumption_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_insufficient_evidence|manual_review_required,,,no_link,no_link_insufficient_evidence,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20230131800615,2023-01-31,140910,resumption_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_original_not_found|manual_review_required,,,no_link,no_link_original_not_found,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20230131900882,2023-01-31,208860,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230206901186,2023-02-06,029480,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_body_confirmed_below_high|manual_review_required,,,medium_needs_manual,body_confirms_candidate_but_below_high,blocked,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20230208900279,2023-02-08,038340,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230214900950,2023-02-14,291650,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_original_not_found|manual_review_required,,,no_link,no_link_original_not_found,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20230228901850,2023-02-28,099520,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230303600996,2023-03-03,044990,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230317901390,2023-03-17,056000,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230323902202,2023-03-23,033340,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230323902233,2023-03-23,032860,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230323902240,2023-03-23,141020,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230330902733,2023-03-30,226440,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230403901091,2023-04-03,058420,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230405800960,2023-04-05,033180,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20230406800364,2023-04-06,091090,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20230407901054,2023-04-07,106520,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_body_confirmed_below_high|manual_review_required,,,medium_needs_manual,body_confirms_candidate_but_below_high,blocked,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20230407901236,2023-04-07,178780,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230407901303,2023-04-07,148140,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230407901311,2023-04-07,148140,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_wrong_candidate_quarantined|manual_review_required,,,rejected_wrong_candidate,rejected_wrong_candidate_quarantined,,rejected_wrong_candidate_quarantine,scored candidate not body-confirmed; quarantined; human confirms wrong-candidate,True,False,False,False,False,False
20230425900697,2023-04-25,050540,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230510800579,2023-05-10,093230,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20230512800419,2023-05-12,093230,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20230518900519,2023-05-18,048260,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_body_confirmed_below_high|manual_review_required,,,medium_needs_manual,body_confirms_candidate_but_below_high,blocked,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20230704900802,2023-07-04,096640,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230706800002,2023-07-06,102280,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20230710900723,2023-07-10,078650,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230717800369,2023-07-17,001340,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20230717800694,2023-07-17,001340,resumption_related,True,label_no_value,usable_html_inline,parser_label_no_value|correction_manual_review_required|correction_no_link_insufficient_evidence|manual_review_required,correction_disclosure_manual_only,,no_link,no_link_insufficient_evidence,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20230728900554,2023-07-28,099520,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230731900774,2023-07-31,318020,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230801900584,2023-08-01,048260,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230921900232,2023-09-21,150840,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230925800473,2023-09-25,001080,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20230925900742,2023-09-25,069110,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20230926900835,2023-09-26,099520,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20231017900001,2023-10-17,006580,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_value_in_unhandled_format,,,,,parser_unhandled_format,label present; value in relative/non-ISO/unhandled format; human can interpret,True,False,False,False,False,False
20231023800547,2023-10-23,015540,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20231205900605,2023-12-05,302550,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_original_not_found|manual_review_required,,,no_link,no_link_original_not_found,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20231207900088,2023-12-07,386580,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_original_not_found|manual_review_required,,,no_link,no_link_original_not_found,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20231219900657,2023-12-19,269620,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20231226900589,2023-12-26,215090,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20231229800674,2023-12-29,007610,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240117900534,2024-01-17,299910,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240119900679,2024-01-19,219750,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240122900687,2024-01-22,057880,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240124900629,2024-01-24,226440,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240131901074,2024-01-31,114120,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240131901132,2024-01-31,217480,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240214901016,2024-02-14,222160,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_original_not_found|manual_review_required,,,no_link,no_link_original_not_found,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20240221900921,2024-02-21,078130,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240307901342,2024-03-07,117670,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240311901374,2024-03-11,062860,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240314602638,2024-03-14,206950,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240321902205,2024-03-21,208860,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240321902843,2024-03-21,219750,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240327801541,2024-03-27,214390,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20240328800038,2024-03-28,005110,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20240328800097,2024-03-28,005110,resumption_related,True,label_no_value,usable_html_inline,parser_label_no_value|correction_manual_review_required|correction_body_confirmed_below_high|manual_review_required,correction_disclosure_manual_only,,medium_needs_manual,body_confirms_candidate_but_below_high,blocked,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20240328903821,2024-03-28,219750,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240402900836,2024-04-02,196490,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_body_confirmed_below_high|manual_review_required,,,medium_needs_manual,body_confirms_candidate_but_below_high,blocked,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20240417900710,2024-04-17,106520,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240424800649,2024-04-24,030790,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240524900676,2024-05-24,148140,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240529900588,2024-05-29,057880,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240610900599,2024-06-10,006580,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240610900602,2024-06-10,006580,resumption_related,True,no_label_match,usable_html_inline,parser_no_label_match|correction_manual_review_required|correction_body_confirmed_below_high|manual_review_required,correction_disclosure_manual_only,,medium_needs_manual,body_confirms_candidate_but_below_high,blocked,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20240612900554,2024-06-12,106520,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240618800440,2024-06-18,008110,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20240627900864,2024-06-27,181340,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240712900647,2024-07-12,136510,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240716900712,2024-07-16,065560,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240807600649,2024-08-07,419700,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240826900478,2024-08-26,089530,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20240913900202,2024-09-13,030350,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_no_link_original_not_found|manual_review_required,,,no_link,no_link_original_not_found,,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20240925900414,2024-09-25,019590,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20241024900646,2024-10-24,263540,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20241029900334,2024-10-29,036930,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_body_confirmed_below_high|manual_review_required,,,medium_needs_manual,body_confirms_candidate_but_below_high,blocked,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20241106900580,2024-11-06,065150,suspension_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_wrong_candidate_quarantined|manual_review_required,,,rejected_wrong_candidate,rejected_wrong_candidate_quarantined,,rejected_wrong_candidate_quarantine,scored candidate not body-confirmed; quarantined; human confirms wrong-candidate,True,False,False,False,False,False
20241126800652,2024-11-26,015590,resumption_related,False,label_no_value,usable_html_inline,parser_label_no_value|manual_review_required,label_present_but_attachment_or_table_context_required,,,,,parser_table_or_attachment_context,html_inline body; value in table/attachment context; human can read body to extract,True,False,False,False,False,False
20241129900815,2024-11-29,068940,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20241129900819,2024-11-29,900280,suspension_related,False,body_unavailable,zip_unparseable,source_zip_unparseable|source_recovery_required_separate_approval|manual_review_required,,zip_unparseable_requires_source_recovery,,,,source_recovery_required,corrupt cached body; needs source recovery (separate verdict + download approval) before any review,True,False,False,False,False,False
20241210900442,2024-12-10,214310,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250123900765,2025-01-23,210120,resumption_related,True,extracted,usable_html_inline,correction_manual_review_required|correction_body_confirmed_below_high|manual_review_required,,,medium_needs_manual,body_confirms_candidate_but_below_high,blocked,correction_manual_review,correction disclosure; non-authoritative; human adjudicates linkage,True,False,False,False,False,False
20250124900730,2025-01-24,418250,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250203901416,2025-02-03,160600,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250203901424,2025-02-03,299910,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250206901205,2025-02-06,078940,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250221901209,2025-02-21,268600,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250226901338,2025-02-26,065150,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250304901193,2025-03-04,036690,suspension_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
20250317901405,2025-03-17,038340,resumption_related,False,no_label_match,usable_html_inline,parser_no_label_match|manual_review_required,only_generic_or_contextual_label,,,,,parser_generic_or_contextual_label,html_inline body mentions domain terms but no exact date label; human can locate value,True,False,False,False,False,False
