date,one_way_turnover,buy_amount_krw,sell_amount_krw,commission_krw,capital_gains_tax_krw,frequency,label,quarter,year,average_quarterly_turnover,annual_turnover,average_annual_turnover
2020-01-02,0.06543018885399782,15820203.341539346,16362657.091951363,80457.15108372677,2066035.0519546936,annual,Annual,2020Q1,2020,0.046888691696114,0.06543018885399782,0.046888691696114
2021-01-04,0.07460902635801789,20498026.360848233,23260380.058137,109396.01604746308,928630.6780862267,annual,Annual,2021Q1,2021,0.046888691696114,0.07460902635801789,0.046888691696114
2022-01-03,0.09529464339294266,32819854.575388163,34599713.900438815,168548.92118956745,4638668.1063818615,annual,Annual,2022Q1,2022,0.046888691696114,0.09529464339294266,0.046888691696114
2023-01-02,0.04227473040491538,9737742.372639656,15309167.20459459,62617.273943085616,0.0,annual,Annual,2023Q1,2023,0.046888691696114,0.04227473040491538,0.046888691696114
2024-01-02,0.06489939257011089,23547749.29509127,24374901.30540976,119806.62650125258,2424139.0125277033,annual,Annual,2024Q1,2024,0.046888691696114,0.06489939257011089,0.046888691696114
2025-01-02,0.06661985129701664,29059783.572344556,32560548.358062506,154050.82982601767,5962806.151165283,annual,Annual,2025Q1,2025,0.046888691696114,0.06661985129701664,0.046888691696114
2026-01-02,0.060394263467727236,30185670.8854945,37397600.749375,168958.17908717375,0.0,annual,Annual,2026Q1,2026,0.046888691696114,0.060394263467727236,0.046888691696114
2013-10-18,0.08427125306869583,10823928.927884087,12102466.9654762,57315.98973340072,474807.0717095222,threshold_5pp,Threshold 5pp,2013Q4,2013,0.06422808140739937,0.08427125306869583,0.10390361429117449
2016-12-13,0.0832684170462807,14472835.875997532,16096508.213329494,76423.36022331756,1628608.934116234,threshold_5pp,Threshold 5pp,2016Q4,2016,0.06422808140739937,0.0832684170462807,0.10390361429117449
2018-01-26,0.056191150496583145,10345193.921761438,12587385.465361811,57331.44846780813,1195258.385550752,threshold_5pp,Threshold 5pp,2018Q1,2018,0.06422808140739937,0.056191150496583145,0.10390361429117449
2019-08-05,0.05576329277002017,11941274.600071847,13941264.4053163,64706.34751347037,627266.7358336038,threshold_5pp,Threshold 5pp,2019Q3,2019,0.06422808140739937,0.05576329277002017,0.10390361429117449
2020-03-23,0.057781412729719914,12403769.35731943,13361419.05108013,64412.9710209989,506115.3796366838,threshold_5pp,Threshold 5pp,2020Q1,2020,0.06422808140739937,0.16402946931819407,0.10390361429117449
2020-05-08,0.05304812842321726,13510235.887003802,14210337.829620853,69301.43429156164,1057214.7642189502,threshold_5pp,Threshold 5pp,2020Q2,2020,0.06422808140739937,0.16402946931819407,0.10390361429117449
2020-11-09,0.0531999281652569,14419367.076572806,15849876.486130103,75673.10890675728,1044965.8231977416,threshold_5pp,Threshold 5pp,2020Q4,2020,0.06422808140739937,0.16402946931819407,0.10390361429117449
2021-11-15,0.08171672453169382,27663127.991537735,29469770.71316719,142832.2467617623,4619371.703649656,threshold_5pp,Threshold 5pp,2021Q4,2021,0.06422808140739937,0.08171672453169382,0.10390361429117449
2024-06-17,0.07289666516478711,28152728.238179862,34910043.927941516,157656.93041530345,6339670.704138526,threshold_5pp,Threshold 5pp,2024Q2,2024,0.06422808140739937,0.07289666516478711,0.10390361429117449
2026-01-13,0.053300208801841775,27426348.171343386,35812797.5658243,158097.86434291923,201822.82637566116,threshold_5pp,Threshold 5pp,2026Q1,2026,0.06422808140739937,0.10837192308513818,0.10390361429117449
2026-02-26,0.0550717142832964,33775406.276812926,34135326.96753143,169776.8331108609,0.0,threshold_5pp,Threshold 5pp,2026Q1,2026,0.06422808140739937,0.10837192308513818,0.10390361429117449
2015-11-02,0.14342938297535215,24430015.867554236,26372217.585813284,127005.58363341879,2841179.6554017314,threshold_10pp,Threshold 10pp,2015Q4,2015,0.12408544436988955,0.14342938297535215,0.12408544436988955
2020-07-01,0.10658047966107122,28093939.96764362,33283858.42302652,153444.49597667533,5492201.657595066,threshold_10pp,Threshold 10pp,2020Q3,2020,0.12408544436988955,0.10658047966107122,0.12408544436988955
2024-01-19,0.15700588918838074,58996924.14419559,67114319.640053,315278.1094606215,12420910.59653921,threshold_10pp,Threshold 10pp,2024Q1,2024,0.12408544436988955,0.15700588918838074,0.12408544436988955
2026-02-19,0.08932602565475409,49434524.25689031,64308846.25964542,284358.42629133933,0.0,threshold_10pp,Threshold 10pp,2026Q1,2026,0.12408544436988955,0.08932602565475409,0.12408544436988955
