rebalance_period_end,available_date,execution_date,ticker,sector,quality_score,rank,weight,entry_close
2018-12-31,2019-02-04,2019-02-05,ADBE,Services-Prepackaged Software,0.8473127959035256,20,0.03333333333333333,254.82000732421875
2018-12-31,2019-02-04,2019-02-05,CSCO,Computer Communications Equipment,0.8423127371930778,21,0.03333333333333333,38.22513198852539
2018-12-31,2019-02-04,2019-02-05,MU,Semiconductors & Related Devices,0.8249147997110997,22,0.03333333333333333,38.39705276489258
2018-12-31,2019-02-04,2019-02-05,META,"Services-Computer Programming, Data Processing, Etc.",0.7410205405771672,23,0.03333333333333333,169.8272705078125
2018-12-31,2019-02-04,2019-02-05,AEP,Electric Services,0.7061467044058034,24,0.03333333333333333,60.795745849609375
2018-12-31,2019-02-04,2019-02-05,UNP,"Railroads, Line-Haul Operating",0.673145541479363,25,0.03333333333333333,137.41026306152344
2018-12-31,2019-02-04,2019-02-05,BIIB,"Biological Products, (No Diagnostic Substances)",0.6242793786528156,26,0.03333333333333333,336.989990234375
2018-12-31,2019-02-04,2019-02-05,BMY,Pharmaceutical Preparations,0.5808736631776125,27,0.03333333333333333,38.16936874389648
2018-12-31,2019-02-04,2019-02-05,UPS,Trucking & Courier Services (No Air),0.5398249772925925,28,0.03333333333333333,79.42206573486328
2018-12-31,2019-02-04,2019-02-05,COST,Retail-Variety Stores,0.4883667196546035,29,0.03333333333333333,191.04611206054688
2018-12-31,2019-02-04,2019-02-05,APD,Industrial Inorganic Chemicals,0.4757454419903314,30,0.03333333333333333,141.1897735595703
2019-03-31,2019-05-05,2019-05-06,MA,"Services-Business Services, NEC",4.83230346888269,1,0.03333333333333333,239.0493011474609
2019-03-31,2019-05-05,2019-05-06,AXP,Finance Services,4.402086902312029,2,0.03333333333333333,108.87393188476562
2019-03-31,2019-05-05,2019-05-06,KLAC,Optical Instruments & Lenses,3.6009142125127074,3,0.03333333333333333,113.69490051269533
2019-03-31,2019-05-05,2019-05-06,AAPL,Electronic Computers,3.1069703638390047,4,0.03333333333333333,49.67756652832031
2019-03-31,2019-05-05,2019-05-06,AMGN,"Biological Products, (No Diagnostic Substances)",2.9084599001980127,5,0.03333333333333333,141.89715576171875
2019-03-31,2019-05-05,2019-05-06,UPS,Trucking & Courier Services (No Air),2.410952291163,6,0.03333333333333333,77.85667419433594
2019-03-31,2019-05-05,2019-05-06,GILD,"Biological Products, (No Diagnostic Substances)",2.4074497112010302,7,0.03333333333333333,51.9029541015625
2019-03-31,2019-05-05,2019-05-06,TXN,Semiconductors & Related Devices,2.323712269335692,8,0.03333333333333333,95.22853088378906
2019-03-31,2019-05-05,2019-05-06,MSFT,Services-Prepackaged Software,1.7221333729547814,9,0.03333333333333333,120.14098358154295
2019-03-31,2019-05-05,2019-05-06,V,"Services-Business Services, NEC",1.6615238955913687,10,0.03333333333333333,154.18328857421875
2019-03-31,2019-05-05,2019-05-06,LRCX,"Special Industry Machinery, NEC",1.5529739520970767,11,0.03333333333333333,18.745580673217773
2019-03-31,2019-05-05,2019-05-06,NKE,Rubber & Plastics Footwear,1.5099551686901491,12,0.03333333333333333,75.97236633300781
2019-03-31,2019-05-05,2019-05-06,NVDA,Semiconductors & Related Devices,1.231836584876343,13,0.03333333333333333,4.463194847106934
2019-03-31,2019-05-05,2019-05-06,IBM,Computer & office Equipment,1.222319696499081,14,0.03333333333333333,98.7900848388672
2019-03-31,2019-05-05,2019-05-06,META,"Services-Computer Programming, Data Processing, Etc.",1.0304943598700484,15,0.03333333333333333,192.3703765869141
2019-03-31,2019-05-05,2019-05-06,BMY,Pharmaceutical Preparations,0.9517906411790434,16,0.03333333333333333,36.93209838867188
2019-03-31,2019-05-05,2019-05-06,QCOM,Radio & Tv Broadcasting & Communications Equipment,0.9311082104763511,17,0.03333333333333333,74.89299774169922
2019-03-31,2019-05-05,2019-05-06,MU,Semiconductors & Related Devices,0.9310138464754061,18,0.03333333333333333,41.08884811401367
2019-03-31,2019-05-05,2019-05-06,ADBE,Services-Prepackaged Software,0.8245401075919305,19,0.03333333333333333,283.6600036621094
2019-03-31,2019-05-05,2019-05-06,CSCO,Computer Communications Equipment,0.8164087866692282,20,0.03333333333333333,44.43339920043945
2019-03-31,2019-05-05,2019-05-06,INTC,Semiconductors & Related Devices,0.8153057424082417,21,0.03333333333333333,44.63210678100586
2019-03-31,2019-05-05,2019-05-06,BIIB,"Biological Products, (No Diagnostic Substances)",0.7904596750314922,22,0.03333333333333333,236.07000732421875
2019-03-31,2019-05-05,2019-05-06,DUK,Electric & Other Services Combined,0.6678992546250248,23,0.03333333333333333,67.08734893798828
2019-03-31,2019-05-05,2019-05-06,AMAT,Semiconductors & Related Devices,0.5986794555294077,24,0.03333333333333333,40.15605926513672
2019-03-31,2019-05-05,2019-05-06,VRTX,Pharmaceutical Preparations,0.5727605880011823,25,0.03333333333333333,174.75999450683594
2019-03-31,2019-05-05,2019-05-06,KO,Beverages,0.5525857397022857,26,0.03333333333333333,39.15480422973633
2019-03-31,2019-05-05,2019-05-06,CRM,Services-Prepackaged Software,0.4656795200574835,27,0.03333333333333333,160.14877319335938
2019-03-31,2019-05-05,2019-05-06,UNP,"Railroads, Line-Haul Operating",0.32489545864779923,28,0.03333333333333333,151.7058868408203
2019-03-31,2019-05-05,2019-05-06,NEM,Gold and Silver Ores,0.321038211743472,29,0.03333333333333333,24.788787841796875
2019-03-31,2019-05-05,2019-05-06,COST,Retail-Variety Stores,0.3017601161540523,30,0.03333333333333333,221.0917205810547
2019-06-30,2019-08-04,2019-08-05,AAPL,Electronic Computers,3.570735409872521,1,0.03333333333333333,46.24736785888672
2019-06-30,2019-08-04,2019-08-05,AMGN,"Biological Products, (No Diagnostic Substances)",3.4381361567140507,2,0.03333333333333333,146.70767211914062
2019-06-30,2019-08-04,2019-08-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,3.057412957996716,3,0.03333333333333333,58.92051315307617
2019-06-30,2019-08-04,2019-08-05,UPS,Trucking & Courier Services (No Air),2.8245854289974646,4,0.03333333333333333,86.287353515625
2019-06-30,2019-08-04,2019-08-05,TXN,Semiconductors & Related Devices,2.484225674976527,5,0.03333333333333333,96.68075561523438
2019-06-30,2019-08-04,2019-08-05,KLAC,Optical Instruments & Lenses,2.169197860352673,6,0.03333333333333333,116.18351745605467
2019-06-30,2019-08-04,2019-08-05,NKE,Rubber & Plastics Footwear,2.0705925298731533,7,0.03333333333333333,71.9903793334961
2019-06-30,2019-08-04,2019-08-05,MSFT,Services-Prepackaged Software,1.8717962519257039,8,0.03333333333333333,124.40607452392578
2019-06-30,2019-08-04,2019-08-05,LRCX,"Special Industry Machinery, NEC",1.7647212651003388,9,0.03333333333333333,17.839197158813477
2019-06-30,2019-08-04,2019-08-05,AXP,Finance Services,1.7495697146623859,10,0.03333333333333333,110.4773406982422
2019-06-30,2019-08-04,2019-08-05,BMY,Pharmaceutical Preparations,1.6393703163658095,11,0.03333333333333333,35.15238952636719
2019-06-30,2019-08-04,2019-08-05,GILD,"Biological Products, (No Diagnostic Substances)",1.6262786375235796,12,0.03333333333333333,49.0455322265625
2019-06-30,2019-08-04,2019-08-05,IBM,Computer & office Equipment,1.478249930111975,13,0.03333333333333333,100.2341537475586
2019-06-30,2019-08-04,2019-08-05,V,"Services-Business Services, NEC",1.4710784638349705,14,0.03333333333333333,160.6817169189453
2019-06-30,2019-08-04,2019-08-05,CSCO,Computer Communications Equipment,1.407894528311609,15,0.03333333333333333,42.07636642456055
2019-06-30,2019-08-04,2019-08-05,MA,"Services-Business Services, NEC",1.2808988012418827,16,0.03333333333333333,247.23277282714844
2019-06-30,2019-08-04,2019-08-05,ADBE,Services-Prepackaged Software,1.1678454282002257,17,0.03333333333333333,280.3599853515625
2019-06-30,2019-08-04,2019-08-05,NVDA,Semiconductors & Related Devices,1.1583794053081462,18,0.03333333333333333,3.746307849884033
2019-06-30,2019-08-04,2019-08-05,KO,Beverages,1.0659974104501413,19,0.03333333333333333,42.04938888549805
2019-06-30,2019-08-04,2019-08-05,META,"Services-Computer Programming, Data Processing, Etc.",1.055886946195559,20,0.03333333333333333,180.31497192382807
2019-06-30,2019-08-04,2019-08-05,BIIB,"Biological Products, (No Diagnostic Substances)",1.027870740307025,21,0.03333333333333333,235.2100067138672
2019-06-30,2019-08-04,2019-08-05,MU,Semiconductors & Related Devices,0.851119079753885,22,0.03333333333333333,40.90353775024414
2019-06-30,2019-08-04,2019-08-05,INTC,Semiconductors & Related Devices,0.7029062059064228,23,0.03333333333333333,40.928749084472656
2019-06-30,2019-08-04,2019-08-05,VRTX,Pharmaceutical Preparations,0.6757139932078674,24,0.03333333333333333,175.55999755859375
2019-06-30,2019-08-04,2019-08-05,COST,Retail-Variety Stores,0.6490418335183401,25,0.03333333333333333,240.63262939453125
2019-06-30,2019-08-04,2019-08-05,AMAT,Semiconductors & Related Devices,0.6291575516024065,26,0.03333333333333333,42.56160354614258
2019-06-30,2019-08-04,2019-08-05,CRM,Services-Prepackaged Software,0.49871843728655396,27,0.03333333333333333,140.75350952148438
2019-06-30,2019-08-04,2019-08-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",0.45129819818387873,28,0.03333333333333333,57.14683151245117
2019-06-30,2019-08-04,2019-08-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",0.45129819818387873,29,0.03333333333333333,57.26421737670898
2019-06-30,2019-08-04,2019-08-05,AMZN,Retail-Catalog & Mail-Order Houses,0.4181844696511102,30,0.03333333333333333,88.25650024414062
2019-09-30,2019-11-04,2019-11-05,AAPL,Electronic Computers,3.653172511882165,1,0.03333333333333333,61.73976135253906
2019-09-30,2019-11-04,2019-11-05,AMGN,"Biological Products, (No Diagnostic Substances)",3.6263560216146367,2,0.03333333333333333,175.08230590820312
2019-09-30,2019-11-04,2019-11-05,UPS,Trucking & Courier Services (No Air),3.0165541028538976,3,0.03333333333333333,91.97607421875
2019-09-30,2019-11-04,2019-11-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,2.8936896850577507,4,0.03333333333333333,73.76925659179688
2019-09-30,2019-11-04,2019-11-05,TXN,Semiconductors & Related Devices,2.382493098626571,5,0.03333333333333333,99.85045623779295
2019-09-30,2019-11-04,2019-11-05,KLAC,Optical Instruments & Lenses,2.1718885194514703,6,0.03333333333333333,158.88571166992188
2019-09-30,2019-11-04,2019-11-05,NKE,Rubber & Plastics Footwear,2.0603165617580954,7,0.03333333333333333,82.1478042602539
2019-09-30,2019-11-04,2019-11-05,LRCX,"Special Industry Machinery, NEC",1.941506215583047,8,0.03333333333333333,25.749547958374023
2019-09-30,2019-11-04,2019-11-05,MSFT,Services-Prepackaged Software,1.9313461166723807,9,0.03333333333333333,136.3856658935547
2019-09-30,2019-11-04,2019-11-05,AXP,Finance Services,1.8522683007294674,10,0.03333333333333333,109.10851287841795
2019-09-30,2019-11-04,2019-11-05,GILD,"Biological Products, (No Diagnostic Substances)",1.7096586792558184,11,0.03333333333333333,51.08966827392578
2019-09-30,2019-11-04,2019-11-05,V,"Services-Business Services, NEC",1.4981405953553135,12,0.03333333333333333,168.07017517089844
2019-09-30,2019-11-04,2019-11-05,CSCO,Computer Communications Equipment,1.390465803289387,13,0.03333333333333333,39.41576385498047
2019-09-30,2019-11-04,2019-11-05,MA,"Services-Business Services, NEC",1.3356415218613642,14,0.03333333333333333,259.2521667480469
2019-09-30,2019-11-04,2019-11-05,IBM,Computer & office Equipment,1.3049723179856885,15,0.03333333333333333,99.3473892211914
2019-09-30,2019-11-04,2019-11-05,KO,Beverages,1.2939044136723674,16,0.03333333333333333,42.98826599121094
2019-09-30,2019-11-04,2019-11-05,BMY,Pharmaceutical Preparations,1.1675515608490157,17,0.03333333333333333,44.04798126220703
2019-09-30,2019-11-04,2019-11-05,BIIB,"Biological Products, (No Diagnostic Substances)",1.157097595416681,18,0.03333333333333333,292.17999267578125
2019-09-30,2019-11-04,2019-11-05,ADBE,Services-Prepackaged Software,1.1507834182853445,19,0.03333333333333333,289.2900085449219
2019-09-30,2019-11-04,2019-11-05,MU,Semiconductors & Related Devices,1.0225440837619808,20,0.03333333333333333,47.47697448730469
2019-09-30,2019-11-04,2019-11-05,META,"Services-Computer Programming, Data Processing, Etc.",1.0136185729245712,21,0.03333333333333333,192.8069610595703
2019-09-30,2019-11-04,2019-11-05,NVDA,Semiconductors & Related Devices,0.9184902950500023,22,0.03333333333333333,5.212816715240479
2019-09-30,2019-11-04,2019-11-05,INTC,Semiconductors & Related Devices,0.7454124911235656,23,0.03333333333333333,50.48653030395508
2019-09-30,2019-11-04,2019-11-05,VRTX,Pharmaceutical Preparations,0.5711696379619051,24,0.03333333333333333,197.13999938964844
2019-09-30,2019-11-04,2019-11-05,COST,Retail-Variety Stores,0.5579547173321263,25,0.03333333333333333,272.75927734375
2019-09-30,2019-11-04,2019-11-05,CRM,Services-Prepackaged Software,0.49159354366179286,26,0.03333333333333333,155.8616943359375
2019-09-30,2019-11-04,2019-11-05,AMAT,Semiconductors & Related Devices,0.48878549310442804,27,0.03333333333333333,52.55341339111328
2019-09-30,2019-11-04,2019-11-05,DUK,Electric & Other Services Combined,0.4509026704877397,28,0.03333333333333333,71.35298156738281
2019-09-30,2019-11-04,2019-11-05,PFE,Pharmaceutical Preparations,0.421030556397077,29,0.03333333333333333,25.653268814086918
2019-09-30,2019-11-04,2019-11-05,ELV,Hospital & Medical Service Plans,0.38672393355925855,30,0.03333333333333333,249.4608612060547
2019-12-31,2020-02-04,2020-02-05,AAPL,Electronic Computers,3.867666604068988,1,0.03333333333333333,77.41545867919922
2019-12-31,2020-02-04,2020-02-05,AMGN,"Biological Products, (No Diagnostic Substances)",3.695893559841134,2,0.03333333333333333,190.06146240234372
2019-12-31,2020-02-04,2020-02-05,UPS,Trucking & Courier Services (No Air),3.1024376927773734,3,0.03333333333333333,80.97200775146484
2019-12-31,2020-02-04,2020-02-05,TXN,Semiconductors & Related Devices,2.4306249031159535,4,0.03333333333333333,111.1273193359375
2019-12-31,2020-02-04,2020-02-05,V,"Services-Business Services, NEC",2.3689327090109633,5,0.03333333333333333,193.58963012695312
2019-12-31,2020-02-04,2020-02-05,KLAC,Optical Instruments & Lenses,2.214213980889378,6,0.03333333333333333,159.00433349609375
2019-12-31,2020-02-04,2020-02-05,LRCX,"Special Industry Machinery, NEC",2.2118319741911896,7,0.03333333333333333,30.295730590820312
2019-12-31,2020-02-04,2020-02-05,NKE,Rubber & Plastics Footwear,2.1862933893988092,8,0.03333333333333333,92.13053131103516
2019-12-31,2020-02-04,2020-02-05,MSFT,Services-Prepackaged Software,1.9839242429280162,9,0.03333333333333333,170.4226837158203
2019-12-31,2020-02-04,2020-02-05,AXP,Finance Services,1.92224810979982,10,0.03333333333333333,123.15756225585938
2019-12-31,2020-02-04,2020-02-05,CSCO,Computer Communications Equipment,1.5529536494797544,11,0.03333333333333333,40.27916717529297
2019-12-31,2020-02-04,2020-02-05,AMAT,Semiconductors & Related Devices,1.4988555057487845,12,0.03333333333333333,60.20941925048828
2019-12-31,2020-02-04,2020-02-05,META,"Services-Computer Programming, Data Processing, Etc.",1.4510800908399588,13,0.03333333333333333,208.4739990234375
2019-12-31,2020-02-04,2020-02-05,MA,"Services-Business Services, NEC",1.4377572206200968,14,0.03333333333333333,316.8448486328125
2019-12-31,2020-02-04,2020-02-05,INTC,Semiconductors & Related Devices,1.379192449275056,15,0.03333333333333333,59.40005874633789
2019-12-31,2020-02-04,2020-02-05,IBM,Computer & office Equipment,1.3447385791093556,16,0.03333333333333333,113.96341705322266
2019-12-31,2020-02-04,2020-02-05,KO,Beverages,1.330645692231978,17,0.03333333333333333,48.62184143066406
2019-12-31,2020-02-04,2020-02-05,BMY,Pharmaceutical Preparations,1.1969465465790408,18,0.03333333333333333,51.596099853515625
2019-12-31,2020-02-04,2020-02-05,BIIB,"Biological Products, (No Diagnostic Substances)",1.1927303627120898,19,0.03333333333333333,332.8699951171875
2019-12-31,2020-02-04,2020-02-05,GILD,"Biological Products, (No Diagnostic Substances)",0.9610589051784755,20,0.03333333333333333,51.94755172729492
2019-12-31,2020-02-04,2020-02-05,NVDA,Semiconductors & Related Devices,0.8527654849505395,21,0.03333333333333333,6.240782260894775
2019-12-31,2020-02-04,2020-02-05,PFE,Pharmaceutical Preparations,0.8134797006859935,22,0.03333333333333333,26.64748191833496
2019-12-31,2020-02-04,2020-02-05,MU,Semiconductors & Related Devices,0.6848817253882823,23,0.03333333333333333,55.36706161499024
2019-12-31,2020-02-04,2020-02-05,AMZN,Retail-Catalog & Mail-Order Houses,0.616698228383975,24,0.03333333333333333,101.99349975585938
2019-12-31,2020-02-04,2020-02-05,ADBE,Services-Prepackaged Software,0.6147545819736303,25,0.03333333333333333,365.5499877929688
2019-12-31,2020-02-04,2020-02-05,COST,Retail-Variety Stores,0.5946784158879609,26,0.03333333333333333,281.6664733886719
2019-12-31,2020-02-04,2020-02-05,VRTX,Pharmaceutical Preparations,0.5825627597777687,27,0.03333333333333333,240.75999450683597
2019-12-31,2020-02-04,2020-02-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",0.5754731413075883,28,0.03333333333333333,71.82184600830078
2019-12-31,2020-02-04,2020-02-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",0.5754731413075883,29,0.03333333333333333,71.70982360839844
2019-12-31,2020-02-04,2020-02-05,NEM,Gold and Silver Ores,0.5218445869069646,30,0.03333333333333333,37.095664978027344
2020-03-31,2020-05-05,2020-05-06,AAPL,Electronic Computers,4.227328679392964,1,0.03333333333333333,72.57313537597656
2020-03-31,2020-05-05,2020-05-06,AMGN,"Biological Products, (No Diagnostic Substances)",3.6216517261611014,2,0.03333333333333333,195.2480316162109
2020-03-31,2020-05-05,2020-05-06,TXN,Semiconductors & Related Devices,2.589725694139699,3,0.03333333333333333,95.06614685058594
2020-03-31,2020-05-05,2020-05-06,LRCX,"Special Industry Machinery, NEC",2.5726619394650116,4,0.03333333333333333,22.89039421081543
2020-03-31,2020-05-05,2020-05-06,GILD,"Biological Products, (No Diagnostic Substances)",2.5383403572838668,5,0.03333333333333333,61.66468811035156
2020-03-31,2020-05-05,2020-05-06,KLAC,Optical Instruments & Lenses,2.481127906836506,6,0.03333333333333333,152.8206787109375
2020-03-31,2020-05-05,2020-05-06,NKE,Rubber & Plastics Footwear,2.2282229341986572,7,0.03333333333333333,81.26744079589844
2020-03-31,2020-05-05,2020-05-06,V,"Services-Business Services, NEC",2.0709093197017108,8,0.03333333333333333,170.89923095703125
2020-03-31,2020-05-05,2020-05-06,MSFT,Services-Prepackaged Software,2.056523861765845,9,0.03333333333333333,173.3959503173828
2020-03-31,2020-05-05,2020-05-06,UPS,Trucking & Courier Services (No Air),2.015847554646338,10,0.03333333333333333,71.66438293457031
2020-03-31,2020-05-05,2020-05-06,ZTS,Pharmaceutical Preparations,1.9477816971917485,11,0.03333333333333333,118.82166290283205
2020-03-31,2020-05-05,2020-05-06,CSCO,Computer Communications Equipment,1.7379713129789576,12,0.03333333333333333,34.53461456298828
2020-03-31,2020-05-05,2020-05-06,VRTX,Pharmaceutical Preparations,1.6287785713417966,13,0.03333333333333333,270.0599975585937
2020-03-31,2020-05-05,2020-05-06,AMAT,Semiconductors & Related Devices,1.593261878986647,14,0.03333333333333333,47.808101654052734
2020-03-31,2020-05-05,2020-05-06,BIIB,"Biological Products, (No Diagnostic Substances)",1.5515190729813961,15,0.03333333333333333,306.7799987792969
2020-03-31,2020-05-05,2020-05-06,INTC,Semiconductors & Related Devices,1.4302329646788579,16,0.03333333333333333,52.75560760498047
2020-03-31,2020-05-05,2020-05-06,KO,Beverages,1.3990336049970724,17,0.03333333333333333,37.29666519165039
2020-03-31,2020-05-05,2020-05-06,META,"Services-Computer Programming, Data Processing, Etc.",1.3554363406206822,18,0.03333333333333333,206.8467712402344
2020-03-31,2020-05-05,2020-05-06,COST,Retail-Variety Stores,0.8872881700980235,19,0.03333333333333333,282.8502197265625
2020-03-31,2020-05-05,2020-05-06,VZ,Telephone Communications (No Radiotelephone),0.8403236902528806,20,0.03333333333333333,39.07271957397461
2020-03-31,2020-05-05,2020-05-06,JNJ,Pharmaceutical Preparations,0.8393799719444696,21,0.03333333333333333,125.2042999267578
2020-03-31,2020-05-05,2020-05-06,ADBE,Services-Prepackaged Software,0.6897921996159795,22,0.03333333333333333,362.5199890136719
2020-03-31,2020-05-05,2020-05-06,GOOG,"Services-Computer Programming, Data Processing, Etc.",0.6847691217574645,23,0.03333333333333333,66.8164291381836
2020-03-31,2020-05-05,2020-05-06,GOOGL,"Services-Computer Programming, Data Processing, Etc.",0.6847691217574645,24,0.03333333333333333,66.72006225585938
2020-03-31,2020-05-05,2020-05-06,WMT,Retail-Variety Stores,0.6651948883008217,25,0.03333333333333333,37.78670120239258
2020-03-31,2020-05-05,2020-05-06,AMZN,Retail-Catalog & Mail-Order Houses,0.635939599633854,26,0.03333333333333333,117.56300354003906
2020-03-31,2020-05-05,2020-05-06,APD,Industrial Inorganic Chemicals,0.6275925637878951,27,0.03333333333333333,193.161376953125
2020-03-31,2020-05-05,2020-05-06,MU,Semiconductors & Related Devices,0.5783761670246322,28,0.03333333333333333,44.94122695922852
2020-03-31,2020-05-05,2020-05-06,NVDA,Semiconductors & Related Devices,0.5595477614916669,29,0.03333333333333333,7.415674209594727
2020-03-31,2020-05-05,2020-05-06,ELV,Hospital & Medical Service Plans,0.5480629244896286,30,0.03333333333333333,248.90223693847656
2020-06-30,2020-08-04,2020-08-05,AAPL,Electronic Computers,4.390248381584989,1,0.03333333333333333,106.56558990478516
2020-06-30,2020-08-04,2020-08-05,AMGN,"Biological Products, (No Diagnostic Substances)",3.398163495075457,2,0.03333333333333333,200.6241149902344
2020-06-30,2020-08-04,2020-08-05,TXN,Semiconductors & Related Devices,2.4608077520295537,3,0.03333333333333333,112.98805236816406
2020-06-30,2020-08-04,2020-08-05,KLAC,Optical Instruments & Lenses,2.3426578935688016,4,0.03333333333333333,191.22471618652344
2020-06-30,2020-08-04,2020-08-05,LRCX,"Special Industry Machinery, NEC",2.289673934124206,5,0.03333333333333333,36.03447723388672
2020-06-30,2020-08-04,2020-08-05,GILD,"Biological Products, (No Diagnostic Substances)",2.177785864642623,6,0.03333333333333333,55.41162490844727
2020-06-30,2020-08-04,2020-08-05,ZTS,Pharmaceutical Preparations,1.9823089878318485,7,0.03333333333333333,149.31027221679688
2020-06-30,2020-08-04,2020-08-05,V,"Services-Business Services, NEC",1.8602012293838324,8,0.03333333333333333,187.76963806152344
2020-06-30,2020-08-04,2020-08-05,PEP,Beverages,1.8161225793660465,9,0.03333333333333333,114.1056137084961
2020-06-30,2020-08-04,2020-08-05,MSFT,Services-Prepackaged Software,1.8095613809766316,10,0.03333333333333333,202.8364715576172
2020-06-30,2020-08-04,2020-08-05,UPS,Trucking & Courier Services (No Air),1.7341029266203525,11,0.03333333333333333,113.05406188964844
2020-06-30,2020-08-04,2020-08-05,NKE,Rubber & Plastics Footwear,1.5264051980582978,12,0.03333333333333333,92.98507690429688
2020-06-30,2020-08-04,2020-08-05,VRTX,Pharmaceutical Preparations,1.4561691045795442,13,0.03333333333333333,273.2300109863281
2020-06-30,2020-08-04,2020-08-05,CSCO,Computer Communications Equipment,1.3506698996203963,14,0.03333333333333333,40.03402328491211
2020-06-30,2020-08-04,2020-08-05,INTC,Semiconductors & Related Devices,1.2520572225838877,15,0.03333333333333333,43.60939407348633
2020-06-30,2020-08-04,2020-08-05,BIIB,"Biological Products, (No Diagnostic Substances)",1.235717235586816,16,0.03333333333333333,276.1700134277344
2020-06-30,2020-08-04,2020-08-05,KO,Beverages,1.2330402808467331,17,0.03333333333333333,39.712833404541016
2020-06-30,2020-08-04,2020-08-05,META,"Services-Computer Programming, Data Processing, Etc.",1.1967545327617697,18,0.03333333333333333,247.1802673339844
2020-06-30,2020-08-04,2020-08-05,MA,"Services-Business Services, NEC",0.8916682093094447,19,0.03333333333333333,317.4488525390625
2020-06-30,2020-08-04,2020-08-05,ADBE,Services-Prepackaged Software,0.7685512770568503,20,0.03333333333333333,449.510009765625
2020-06-30,2020-08-04,2020-08-05,VZ,Telephone Communications (No Radiotelephone),0.709380687165051,21,0.03333333333333333,40.86073684692383
2020-06-30,2020-08-04,2020-08-05,JNJ,Pharmaceutical Preparations,0.6784471334430584,22,0.03333333333333333,126.34463500976562
2020-06-30,2020-08-04,2020-08-05,COST,Retail-Variety Stores,0.6124562123202402,23,0.03333333333333333,311.9797058105469
2020-06-30,2020-08-04,2020-08-05,AMZN,Retail-Catalog & Mail-Order Houses,0.5995466214311909,24,0.03333333333333333,160.25149536132812
2020-06-30,2020-08-04,2020-08-05,ELV,Hospital & Medical Service Plans,0.5485205407965426,25,0.03333333333333333,254.33233642578125
2020-06-30,2020-08-04,2020-08-05,APD,Industrial Inorganic Chemicals,0.46896281430546194,26,0.03333333333333333,247.50677490234372
2020-06-30,2020-08-04,2020-08-05,GOOG,"Services-Computer Programming, Data Processing, Etc.",0.4541676933514551,27,0.03333333333333333,73.08051300048828
2020-06-30,2020-08-04,2020-08-05,GOOGL,"Services-Computer Programming, Data Processing, Etc.",0.4541676933514551,28,0.03333333333333333,73.34828186035156
2020-06-30,2020-08-04,2020-08-05,AMAT,Semiconductors & Related Devices,0.4108217572640569,29,0.03333333333333333,61.65665817260742
2020-06-30,2020-08-04,2020-08-05,MU,Semiconductors & Related Devices,0.3981028989148846,30,0.03333333333333333,49.78839874267578
2020-09-30,2020-11-04,2020-11-05,AAPL,Electronic Computers,5.04757326380556,1,0.03333333333333333,115.45597839355467
2020-09-30,2020-11-04,2020-11-05,AMGN,"Biological Products, (No Diagnostic Substances)",3.6023148410687837,2,0.03333333333333333,194.02212524414065
2020-09-30,2020-11-04,2020-11-05,TXN,Semiconductors & Related Devices,2.528479170902023,3,0.03333333333333333,133.40386962890625
2020-09-30,2020-11-04,2020-11-05,UPS,Trucking & Courier Services (No Air),2.5197993266373415,4,0.03333333333333333,128.26658630371094
2020-09-30,2020-11-04,2020-11-05,GILD,"Biological Products, (No Diagnostic Substances)",2.289922313477256,5,0.03333333333333333,48.388633728027344
2020-09-30,2020-11-04,2020-11-05,ZTS,Pharmaceutical Preparations,2.0860421507274087,6,0.03333333333333333,161.99002075195312
2020-09-30,2020-11-04,2020-11-05,MSFT,Services-Prepackaged Software,2.0092833977219664,7,0.03333333333333333,213.20950317382807
2020-09-30,2020-11-04,2020-11-05,PEP,Beverages,1.9962696499249606,8,0.03333333333333333,116.44442749023438
2020-09-30,2020-11-04,2020-11-05,LRCX,"Special Industry Machinery, NEC",1.9493563657379822,9,0.03333333333333333,37.70616149902344
2020-09-30,2020-11-04,2020-11-05,V,"Services-Business Services, NEC",1.9109958411844303,10,0.03333333333333333,189.5303192138672
2020-09-30,2020-11-04,2020-11-05,VRTX,Pharmaceutical Preparations,1.83960797960894,11,0.03333333333333333,219.47999572753903
2020-09-30,2020-11-04,2020-11-05,NKE,Rubber & Plastics Footwear,1.6079706814281844,12,0.03333333333333333,119.7432098388672
2020-09-30,2020-11-04,2020-11-05,CSCO,Computer Communications Equipment,1.4409371636175927,13,0.03333333333333333,31.781396865844727
2020-09-30,2020-11-04,2020-11-05,INTC,Semiconductors & Related Devices,1.4087122116544082,14,0.03333333333333333,41.29587173461914
2020-09-30,2020-11-04,2020-11-05,META,"Services-Computer Programming, Data Processing, Etc.",1.1254477965074163,15,0.03333333333333333,292.385498046875
2020-09-30,2020-11-04,2020-11-05,BIIB,"Biological Products, (No Diagnostic Substances)",1.1026603453452126,16,0.03333333333333333,328.8999938964844
2020-09-30,2020-11-04,2020-11-05,KO,Beverages,0.97528692564123,17,0.03333333333333333,41.91645812988281
